Bits_Input,InputPower,Bits_Output,OutputPower
621.34375,9.99E-02,621.34375,7.67E-05
621.359375,9.99E-02,621.359375,7.97E-05
621.375,9.99E-02,621.375,9.15E-05
621.390625,0.0999001,621.390625,0.000101096
621.40625,9.99E-02,621.40625,9.91E-05
621.421875,9.99E-02,621.421875,8.61E-05
621.4375,9.99E-02,621.4375,6.76E-05
621.453125,9.99E-02,621.453125,9.62E-05
621.46875,0.0999001,621.46875,0.00015762
621.484375,0.0999001,621.484375,0.000235428
621.5,0.0999001,621.5,0.000286878
621.515625,0.0999001,621.515625,0.000324648
621.53125,0.0999001,621.53125,0.000338326
621.546875,0.0999001,621.546875,0.00032959
621.5625,0.0999001,621.5625,0.000295992
621.578125,0.0999001,621.578125,0.000279023
621.59375,0.0999001,621.59375,0.000300093
621.609375,0.0999001,621.609375,0.000318683
621.625,0.0999001,621.625,0.000351517
621.640625,0.0999001,621.640625,0.000385189
621.65625,0.0999001,621.65625,0.000420753
621.671875,0.0999001,621.671875,0.000450253
621.6875,0.0999001,621.6875,0.00047691
621.703125,0.0999001,621.703125,0.000511993
621.71875,0.0999001,621.71875,0.00059628
621.734375,0.0999001,621.734375,0.000700696
621.75,0.0999001,621.75,0.000828457
621.765625,0.0999001,621.765625,0.000958927
621.78125,0.0999001,621.78125,0.00104133
621.796875,0.0999001,621.796875,0.001051084
621.8125,0.0999001,621.8125,0.000929351
621.828125,0.0999001,621.828125,0.000765348
621.84375,0.0999001,621.84375,0.000667319
621.859375,0.0999001,621.859375,0.000633732
621.875,0.0999001,621.875,0.000639707
621.890625,0.0999001,621.890625,0.000606506
621.90625,0.0999001,621.90625,0.00058583
621.921875,0.0999001,621.921875,0.000602072
621.9375,0.0999001,621.9375,0.000633937
621.953125,0.0999001,621.953125,0.000657587
621.96875,0.0999001,621.96875,0.000725275
621.984375,0.0999001,621.984375,0.000794511
622,0.0999001,622,0.000809383
622.015625,0.0999001,622.015625,0.000780937
622.03125,0.0999001,622.03125,0.000746895
622.046875,0.0999001,622.046875,0.000735732
622.0625,0.0999001,622.0625,0.000758894
622.078125,0.0999001,622.078125,0.000820389
622.09375,0.0999001,622.09375,0.000924746
622.109375,0.0999001,622.109375,0.001042046
622.125,0.0999001,622.125,0.001105971
622.140625,0.0999001,622.140625,0.001070296
622.15625,0.0999001,622.15625,0.001006626
622.171875,0.0999001,622.171875,0.000966854
622.1875,0.0999001,622.1875,0.000887793
622.203125,0.0999001,622.203125,0.00081029
622.21875,0.0999001,622.21875,0.000746108
622.234375,0.0999001,622.234375,0.000720766
622.25,0.0999001,622.25,0.000724184
622.265625,0.0999001,622.265625,0.000742289
622.28125,0.0999001,622.28125,0.000742815
622.296875,0.0999001,622.296875,0.00076571
622.3125,0.0999001,622.3125,0.000813815
622.328125,0.0999001,622.328125,0.000824134
622.34375,0.0999001,622.34375,0.000791839
622.359375,0.0999001,622.359375,0.000728868
622.375,0.0999001,622.375,0.000672164
622.390625,0.0999001,622.390625,0.000635032
622.40625,0.0999001,622.40625,0.000606092
622.421875,0.0999001,622.421875,0.000607684
622.4375,0.0999001,622.4375,0.00058732
622.453125,0.0999001,622.453125,0.000560475
622.46875,0.0999001,622.46875,0.000590191
622.484375,0.0999001,622.484375,0.000639045
622.5,0.0999001,622.5,0.000632922
622.515625,0.0999001,622.515625,0.000589981
622.53125,0.0999001,622.53125,0.000546935
622.546875,0.0999001,622.546875,0.000447218
622.5625,0.0999001,622.5625,0.000358932
622.578125,0.0999001,622.578125,0.000297727
622.59375,0.0999001,622.59375,0.000229563
622.609375,0.0999001,622.609375,0.000183984
622.625,0.0999001,622.625,0.000161112
622.640625,0.0999001,622.640625,0.000161102
622.65625,0.0999001,622.65625,0.000170198
622.671875,0.0999001,622.671875,0.000198971
622.6875,0.0999001,622.6875,0.000221134
622.703125,0.0999001,622.703125,0.000240182
622.71875,0.0999001,622.71875,0.000250483
622.734375,0.0999001,622.734375,0.00023608
622.75,0.0999001,622.75,0.00021804
622.765625,0.0999001,622.765625,0.000201281
622.78125,0.0999001,622.78125,0.000183905
622.796875,0.0999001,622.796875,0.000175925
622.8125,0.0999001,622.8125,0.000158284
622.828125,0.0999001,622.828125,0.000144005
622.84375,0.0999001,622.84375,0.000159265
622.859375,0.0999001,622.859375,0.000178415
622.875,0.0999001,622.875,0.000174383
622.890625,0.0999001,622.890625,0.000154018
622.90625,0.0999001,622.90625,0.000134928
622.921875,0.0999001,622.921875,0.000119776
622.9375,0.0999001,622.9375,0.000118954
622.953125,0.0999001,622.953125,0.000105257
622.96875,9.99E-02,622.96875,9.54E-05
622.984375,9.99E-02,622.984375,9.01E-05
623,0.0999001,623,0.000103335
623.015625,0.094926757,623.015625,0.000122947
623.03125,0.061006636,623.03125,0.000126802
623.046875,0.019972133,623.046875,0.000110238
623.0625,3.75E-03,623.0625,6.97E-05
623.078125,6.13E-04,623.078125,5.03E-05
623.09375,1.74E-04,623.09375,4.78E-05
623.109375,1.11E-04,623.109375,7.48E-05
623.125,0.000101213,623.125,0.000116577
623.140625,0.000100023,623.140625,0.000156102
623.15625,9.99E-05,623.15625,0.000181639
623.171875,9.99E-05,623.171875,0.000170221
623.1875,9.99E-05,623.1875,0.000124726
623.203125,9.99E-05,623.203125,9.99E-05
623.21875,9.99E-05,623.21875,8.61E-05
623.234375,9.99E-05,623.234375,8.35E-05
623.25,9.99E-05,623.25,6.79E-05
623.265625,9.99E-05,623.265625,5.41E-05
623.28125,9.99E-05,623.28125,4.73E-05
623.296875,9.99E-05,623.296875,4.87E-05
623.3125,9.99E-05,623.3125,4.19E-05
623.328125,9.99E-05,623.328125,3.74E-05
623.34375,9.99E-05,623.34375,3.12E-05
623.359375,9.99E-05,623.359375,2.08E-05
623.375,9.99E-05,623.375,1.13E-05
623.390625,9.99E-05,623.390625,9.93E-06
623.40625,9.99E-05,623.40625,2.16E-05
623.421875,9.99E-05,623.421875,3.94E-05
623.4375,9.99E-05,623.4375,6.44E-05
623.453125,9.99E-05,623.453125,0.000101706
623.46875,9.99E-05,623.46875,0.00013966
623.484375,9.99E-05,623.484375,0.000157852
623.5,9.99E-05,623.5,0.000152793
623.515625,9.99E-05,623.515625,0.000138192
623.53125,9.99E-05,623.53125,0.000118214
623.546875,9.99E-05,623.546875,9.24E-05
623.5625,9.99E-05,623.5625,7.28E-05
623.578125,9.99E-05,623.578125,5.11E-05
623.59375,9.99E-05,623.59375,3.30E-05
623.609375,9.99E-05,623.609375,2.33E-05
623.625,9.99E-05,623.625,1.18E-05
623.640625,9.99E-05,623.640625,4.53E-06
623.65625,9.99E-05,623.65625,1.61E-05
623.671875,9.99E-05,623.671875,3.30E-05
623.6875,9.99E-05,623.6875,5.35E-05
623.703125,9.99E-05,623.703125,6.59E-05
623.71875,9.99E-05,623.71875,5.74E-05
623.734375,9.99E-05,623.734375,5.10E-05
623.75,9.99E-05,623.75,5.68E-05
623.765625,9.99E-05,623.765625,8.19E-05
623.78125,9.99E-05,623.78125,0.000102614
623.796875,9.99E-05,623.796875,9.58E-05
623.8125,9.99E-05,623.8125,9.69E-05
623.828125,9.99E-05,623.828125,0.000101714
623.84375,9.99E-05,623.84375,0.000110167
623.859375,9.99E-05,623.859375,0.000103803
623.875,9.99E-05,623.875,7.85E-05
623.890625,9.99E-05,623.890625,5.64E-05
623.90625,9.99E-05,623.90625,2.46E-05
623.921875,9.99E-05,623.921875,4.91E-06
623.9375,9.99E-05,623.9375,3.93E-06
623.953125,9.99E-05,623.953125,1.63E-05
623.96875,9.99E-05,623.96875,4.78E-05
623.984375,9.99E-05,623.984375,0.000102147
624,9.99E-05,624,0.000152371
624.015625,0.005073243,624.015625,0.000182353
624.03125,0.038993364,624.03125,0.000189661
624.046875,0.080027867,624.046875,0.000203788
624.0625,0.096252152,624.0625,0.000196421
624.078125,0.099387427,624.078125,0.000155452
624.09375,0.099825815,624.09375,0.000115476
624.109375,9.99E-02,624.109375,7.62E-05
624.125,9.99E-02,624.125,4.94E-05
624.140625,9.99E-02,624.140625,2.85E-05
624.15625,9.99E-02,624.15625,1.50E-05
624.171875,9.99E-02,624.171875,1.95E-06
624.1875,9.99E-02,624.1875,1.37E-05
624.203125,9.99E-02,624.203125,5.59E-05
624.21875,9.99E-02,624.21875,9.27E-05
624.234375,0.0999001,624.234375,0.000122045
624.25,0.0999001,624.25,0.000146016
624.265625,0.0999001,624.265625,0.000145812
624.28125,0.0999001,624.28125,0.000127704
624.296875,0.0999001,624.296875,0.000107424
624.3125,9.99E-02,624.3125,9.60E-05
624.328125,9.99E-02,624.328125,7.67E-05
624.34375,9.99E-02,624.34375,6.77E-05
624.359375,9.99E-02,624.359375,6.63E-05
624.375,9.99E-02,624.375,6.60E-05
624.390625,9.99E-02,624.390625,6.12E-05
624.40625,9.99E-02,624.40625,4.40E-05
624.421875,9.99E-02,624.421875,2.16E-05
624.4375,9.99E-02,624.4375,1.07E-05
624.453125,9.99E-02,624.453125,1.63E-05
624.46875,9.99E-02,624.46875,3.48E-05
624.484375,9.99E-02,624.484375,5.88E-05
624.5,9.99E-02,624.5,9.14E-05
624.515625,0.0999001,624.515625,0.000111677
624.53125,0.0999001,624.53125,0.000112373
624.546875,9.99E-02,624.546875,7.65E-05
624.5625,9.99E-02,624.5625,5.22E-05
624.578125,9.99E-02,624.578125,5.44E-05
624.59375,9.99E-02,624.59375,7.28E-05
624.609375,9.99E-02,624.609375,7.14E-05
624.625,9.99E-02,624.625,6.79E-05
624.640625,9.99E-02,624.640625,7.27E-05
624.65625,9.99E-02,624.65625,8.48E-05
624.671875,9.99E-02,624.671875,8.10E-05
624.6875,9.99E-02,624.6875,7.43E-05
624.703125,9.99E-02,624.703125,6.37E-05
624.71875,9.99E-02,624.71875,4.03E-05
624.734375,9.99E-02,624.734375,2.64E-05
624.75,9.99E-02,624.75,2.78E-05
624.765625,9.99E-02,624.765625,3.59E-05
624.78125,9.99E-02,624.78125,4.56E-05
624.796875,9.99E-02,624.796875,7.69E-05
624.8125,0.0999001,624.8125,0.000115757
624.828125,0.0999001,624.828125,0.000160602
624.84375,0.0999001,624.84375,0.000194247
624.859375,0.0999001,624.859375,0.000214901
624.875,0.0999001,624.875,0.000219406
624.890625,0.0999001,624.890625,0.000212604
624.90625,0.0999001,624.90625,0.000195785
624.921875,0.0999001,624.921875,0.000189074
624.9375,0.0999001,624.9375,0.000172535
624.953125,0.0999001,624.953125,0.000159498
624.96875,0.0999001,624.96875,0.000161659
624.984375,0.0999001,624.984375,0.000137677
625,9.99E-02,625,9.75E-05
625.015625,9.99E-02,625.015625,6.06E-05
625.03125,9.99E-02,625.03125,5.80E-05
625.046875,9.99E-02,625.046875,7.39E-05
625.0625,9.99E-02,625.0625,8.73E-05
625.078125,9.99E-02,625.078125,9.47E-05
625.09375,9.99E-02,625.09375,8.20E-05
625.109375,9.99E-02,625.109375,8.13E-05
625.125,0.0999001,625.125,0.000102241
625.140625,0.0999001,625.140625,0.000117032
625.15625,0.0999001,625.15625,0.000109821
625.171875,0.0999001,625.171875,0.000101051
625.1875,0.0999001,625.1875,0.000111827
625.203125,0.0999001,625.203125,0.00013029
625.21875,0.0999001,625.21875,0.000127072
625.234375,9.99E-02,625.234375,9.77E-05
625.25,9.99E-02,625.25,7.97E-05
625.265625,9.99E-02,625.265625,6.63E-05
625.28125,9.99E-02,625.28125,6.43E-05
625.296875,9.99E-02,625.296875,8.41E-05
625.3125,0.0999001,625.3125,0.000100918
625.328125,0.0999001,625.328125,0.000136748
625.34375,0.0999001,625.34375,0.000174286
625.359375,0.0999001,625.359375,0.000219227
625.375,0.0999001,625.375,0.000228965
625.390625,0.0999001,625.390625,0.000222455
625.40625,0.0999001,625.40625,0.000228097
625.421875,0.0999001,625.421875,0.00025099
625.4375,0.0999001,625.4375,0.000250104
625.453125,0.0999001,625.453125,0.000248954
625.46875,0.0999001,625.46875,0.000279832
625.484375,0.0999001,625.484375,0.000325563
625.5,0.0999001,625.5,0.000348232
625.515625,0.0999001,625.515625,0.000343547
625.53125,0.0999001,625.53125,0.000354346
625.546875,0.0999001,625.546875,0.000408437
625.5625,0.0999001,625.5625,0.000500235
625.578125,0.0999001,625.578125,0.000601217
625.59375,0.0999001,625.59375,0.000684289
625.609375,0.0999001,625.609375,0.000740818
625.625,0.0999001,625.625,0.000728051
625.640625,0.0999001,625.640625,0.000694832
625.65625,0.0999001,625.65625,0.00066244
625.671875,0.0999001,625.671875,0.000646418
625.6875,0.0999001,625.6875,0.0006352
625.703125,0.0999001,625.703125,0.000608137
625.71875,0.0999001,625.71875,0.00061795
625.734375,0.0999001,625.734375,0.000622886
625.75,0.0999001,625.75,0.000641095
625.765625,0.0999001,625.765625,0.00067646
625.78125,0.0999001,625.78125,0.000697993
625.796875,0.0999001,625.796875,0.000738584
625.8125,0.0999001,625.8125,0.00077649
625.828125,0.0999001,625.828125,0.000808987
625.84375,0.0999001,625.84375,0.000817573
625.859375,0.0999001,625.859375,0.000815091
625.875,0.0999001,625.875,0.000818217
625.890625,0.0999001,625.890625,0.000770111
625.90625,0.0999001,625.90625,0.00066993
625.921875,0.0999001,625.921875,0.000571169
625.9375,0.0999001,625.9375,0.000577545
625.953125,0.0999001,625.953125,0.000629364
625.96875,0.0999001,625.96875,0.000648763
625.984375,0.0999001,625.984375,0.000645769
626,0.0999001,626,0.000680445
626.015625,0.094926757,626.015625,0.000737952
626.03125,0.061006636,626.03125,0.000774438
626.046875,0.019972133,626.046875,0.000791016
626.0625,0.003747848,626.0625,0.000804607
626.078125,0.000612573,626.078125,0.000829068
626.09375,0.000174185,626.09375,0.000853493
626.109375,0.000110695,626.109375,0.000920232
626.125,0.000101213,626.125,0.000993935
626.140625,0.000100023,626.140625,0.00104385
626.15625,9.99E-05,626.15625,0.001095354
626.171875,9.99E-05,626.171875,0.001077594
626.1875,9.99E-05,626.1875,0.001032486
626.203125,9.99E-05,626.203125,0.001000342
626.21875,9.99E-05,626.21875,0.001006724
626.234375,9.99E-05,626.234375,0.001041041
626.25,9.99E-05,626.25,0.001026527
626.265625,9.99E-05,626.265625,0.000998332
626.28125,9.99E-05,626.28125,0.000938128
626.296875,9.99E-05,626.296875,0.000863215
626.3125,9.99E-05,626.3125,0.00079556
626.328125,9.99E-05,626.328125,0.000743788
626.34375,9.99E-05,626.34375,0.000663843
626.359375,9.99E-05,626.359375,0.000518461
626.375,9.99E-05,626.375,0.000397297
626.390625,9.99E-05,626.390625,0.000293751
626.40625,9.99E-05,626.40625,0.000214278
626.421875,9.99E-05,626.421875,0.000180612
626.4375,9.99E-05,626.4375,0.000192709
626.453125,9.99E-05,626.453125,0.000242943
626.46875,9.99E-05,626.46875,0.00029728
626.484375,9.99E-05,626.484375,0.000318765
626.5,9.99E-05,626.5,0.000320805
626.515625,9.99E-05,626.515625,0.000342616
626.53125,9.99E-05,626.53125,0.000373306
626.546875,9.99E-05,626.546875,0.000384672
626.5625,9.99E-05,626.5625,0.000383912
626.578125,9.99E-05,626.578125,0.000377066
626.59375,9.99E-05,626.59375,0.000414614
626.609375,9.99E-05,626.609375,0.000437184
626.625,9.99E-05,626.625,0.000435749
626.640625,9.99E-05,626.640625,0.000416408
626.65625,9.99E-05,626.65625,0.000393193
626.671875,9.99E-05,626.671875,0.000377407
626.6875,9.99E-05,626.6875,0.000340387
626.703125,9.99E-05,626.703125,0.000293371
626.71875,9.99E-05,626.71875,0.000265886
626.734375,9.99E-05,626.734375,0.000262319
626.75,9.99E-05,626.75,0.000250089
626.765625,9.99E-05,626.765625,0.000210671
626.78125,9.99E-05,626.78125,0.00015279
626.796875,9.99E-05,626.796875,9.90E-05
626.8125,9.99E-05,626.8125,4.93E-05
626.828125,9.99E-05,626.828125,1.05E-05
626.84375,9.99E-05,626.84375,1.29E-06
626.859375,9.99E-05,626.859375,1.01E-05
626.875,9.99E-05,626.875,2.31E-05
626.890625,9.99E-05,626.890625,5.28E-05
626.90625,9.99E-05,626.90625,0.000114482
626.921875,9.99E-05,626.921875,0.000212442
626.9375,9.99E-05,626.9375,0.00031386
626.953125,9.99E-05,626.953125,0.000385077
626.96875,9.99E-05,626.96875,0.000429638
626.984375,9.99E-05,626.984375,0.000452519
627,9.99E-05,627,0.000458402
627.015625,0.005073243,627.015625,0.000484046
627.03125,0.038993364,627.03125,0.000523721
627.046875,0.080027867,627.046875,0.000512079
627.0625,0.096252152,627.0625,0.000463988
627.078125,0.099387427,627.078125,0.000414042
627.09375,0.099825815,627.09375,0.000344601
627.109375,0.099889305,627.109375,0.000272775
627.125,0.099898787,627.125,0.000219125
627.140625,0.099899977,627.140625,0.000198776
627.15625,0.099900091,627.15625,0.000180393
627.171875,0.099900099,627.171875,0.000175087
627.1875,0.0999001,627.1875,0.000162348
627.203125,0.0999001,627.203125,0.000154504
627.21875,0.0999001,627.21875,0.000143948
627.234375,0.0999001,627.234375,0.000129121
627.25,0.0999001,627.25,0.00010118
627.265625,9.99E-02,627.265625,5.22E-05
627.28125,9.99E-02,627.28125,2.08E-05
627.296875,9.99E-02,627.296875,6.72E-06
627.3125,9.99E-02,627.3125,9.59E-06
627.328125,9.99E-02,627.328125,3.65E-05
627.34375,9.99E-02,627.34375,8.65E-05
627.359375,0.0999001,627.359375,0.000150191
627.375,0.0999001,627.375,0.000212772
627.390625,0.0999001,627.390625,0.000280159
627.40625,0.0999001,627.40625,0.000370936
627.421875,0.0999001,627.421875,0.000449335
627.4375,0.0999001,627.4375,0.000489385
627.453125,0.0999001,627.453125,0.000503558
627.46875,0.0999001,627.46875,0.000500119
627.484375,0.0999001,627.484375,0.000516451
627.5,0.0999001,627.5,0.000567335
627.515625,0.0999001,627.515625,0.000586292
627.53125,0.0999001,627.53125,0.000577863
627.546875,0.0999001,627.546875,0.000553646
627.5625,0.0999001,627.5625,0.000539671
627.578125,0.0999001,627.578125,0.000545605
627.59375,0.0999001,627.59375,0.000546562
627.609375,0.0999001,627.609375,0.000504713
627.625,0.0999001,627.625,0.000445424
627.640625,0.0999001,627.640625,0.000407239
627.65625,0.0999001,627.65625,0.000364975
627.671875,0.0999001,627.671875,0.000334328
627.6875,0.0999001,627.6875,0.000297455
627.703125,0.0999001,627.703125,0.00031203
627.71875,0.0999001,627.71875,0.000364184
627.734375,0.0999001,627.734375,0.000470181
627.75,0.0999001,627.75,0.000606975
627.765625,0.0999001,627.765625,0.000758973
627.78125,0.0999001,627.78125,0.000896279
627.796875,0.0999001,627.796875,0.000935374
627.8125,0.0999001,627.8125,0.000972401
627.828125,0.0999001,627.828125,0.000960956
627.84375,0.0999001,627.84375,0.000911511
627.859375,0.0999001,627.859375,0.000876143
627.875,0.0999001,627.875,0.000873111
627.890625,0.0999001,627.890625,0.000881652
627.90625,0.0999001,627.90625,0.000809626
627.921875,0.0999001,627.921875,0.00070335
627.9375,0.0999001,627.9375,0.000643489
627.953125,0.0999001,627.953125,0.000637717
627.96875,0.0999001,627.96875,0.000639155
627.984375,0.0999001,627.984375,0.000656375
628,0.0999001,628,0.000658568
628.015625,0.094926757,628.015625,0.000654142
628.03125,0.061006636,628.03125,0.000662812
628.046875,0.019972133,628.046875,0.000672895
628.0625,0.003747848,628.0625,0.000675739
628.078125,0.000612573,628.078125,0.000697121
628.09375,0.000174185,628.09375,0.000738453
628.109375,0.000110695,628.109375,0.000823192
628.125,0.000101213,628.125,0.000890555
628.140625,0.000100023,628.140625,0.000892748
628.15625,9.99E-05,628.15625,0.000888917
628.171875,9.99E-05,628.171875,0.00085186
628.1875,9.99E-05,628.1875,0.000831628
628.203125,9.99E-05,628.203125,0.00080436
628.21875,9.99E-05,628.21875,0.00081897
628.234375,9.99E-05,628.234375,0.000865443
628.25,9.99E-05,628.25,0.000889999
628.265625,9.99E-05,628.265625,0.000849846
628.28125,9.99E-05,628.28125,0.00080697
628.296875,9.99E-05,628.296875,0.000842097
628.3125,9.99E-05,628.3125,0.000904207
628.328125,9.99E-05,628.328125,0.000941472
628.34375,9.99E-05,628.34375,0.000923034
628.359375,9.99E-05,628.359375,0.000847552
628.375,9.99E-05,628.375,0.000714473
628.390625,9.99E-05,628.390625,0.000610127
628.40625,9.99E-05,628.40625,0.000521925
628.421875,9.99E-05,628.421875,0.000426872
628.4375,9.99E-05,628.4375,0.00037618
628.453125,9.99E-05,628.453125,0.000341164
628.46875,9.99E-05,628.46875,0.000355243
628.484375,9.99E-05,628.484375,0.000415042
628.5,9.99E-05,628.5,0.000466328
628.515625,9.99E-05,628.515625,0.000541814
628.53125,9.99E-05,628.53125,0.000633143
628.546875,9.99E-05,628.546875,0.000690132
628.5625,9.99E-05,628.5625,0.000751454
628.578125,9.99E-05,628.578125,0.000807686
628.59375,9.99E-05,628.59375,0.000857131
628.609375,9.99E-05,628.609375,0.000843407
628.625,9.99E-05,628.625,0.000752223
628.640625,9.99E-05,628.640625,0.000614536
628.65625,9.99E-05,628.65625,0.000524508
628.671875,9.99E-05,628.671875,0.000507495
628.6875,9.99E-05,628.6875,0.000456938
628.703125,9.99E-05,628.703125,0.000357348
628.71875,9.99E-05,628.71875,0.000278951
628.734375,9.99E-05,628.734375,0.000245201
628.75,9.99E-05,628.75,0.000189407
628.765625,9.99E-05,628.765625,0.00012537
628.78125,9.99E-05,628.78125,8.15E-05
628.796875,9.99E-05,628.796875,6.66E-05
628.8125,9.99E-05,628.8125,5.67E-05
628.828125,9.99E-05,628.828125,4.17E-05
628.84375,9.99E-05,628.84375,2.29E-05
628.859375,9.99E-05,628.859375,7.66E-06
628.875,9.99E-05,628.875,2.66E-06
628.890625,9.99E-05,628.890625,1.73E-05
628.90625,9.99E-05,628.90625,6.47E-05
628.921875,9.99E-05,628.921875,0.000118546
628.9375,9.99E-05,628.9375,0.000166916
628.953125,9.99E-05,628.953125,0.000214431
628.96875,9.99E-05,628.96875,0.00023729
628.984375,9.99E-05,628.984375,0.000254763
629,9.99E-05,629,0.000275266
629.015625,9.99E-05,629.015625,0.00030778
629.03125,9.99E-05,629.03125,0.000335916
629.046875,9.99E-05,629.046875,0.000352556
629.0625,9.99E-05,629.0625,0.000373085
629.078125,9.99E-05,629.078125,0.000450568
629.09375,9.99E-05,629.09375,0.000535633
629.109375,9.99E-05,629.109375,0.000563651
629.125,9.99E-05,629.125,0.000552299
629.140625,9.99E-05,629.140625,0.000522114
629.15625,9.99E-05,629.15625,0.000458669
629.171875,9.99E-05,629.171875,0.000405027
629.1875,9.99E-05,629.1875,0.000350207
629.203125,9.99E-05,629.203125,0.000261165
629.21875,9.99E-05,629.21875,0.000174658
629.234375,9.99E-05,629.234375,0.00011247
629.25,9.99E-05,629.25,7.93E-05
629.265625,9.99E-05,629.265625,4.95E-05
629.28125,9.99E-05,629.28125,2.38E-05
629.296875,9.99E-05,629.296875,1.24E-05
629.3125,9.99E-05,629.3125,8.13E-06
629.328125,9.99E-05,629.328125,1.61E-05
629.34375,9.99E-05,629.34375,5.13E-05
629.359375,9.99E-05,629.359375,0.00011498
629.375,9.99E-05,629.375,0.000195219
629.390625,9.99E-05,629.390625,0.000271503
629.40625,9.99E-05,629.40625,0.000337643
629.421875,9.99E-05,629.421875,0.000405587
629.4375,9.99E-05,629.4375,0.00043902
629.453125,9.99E-05,629.453125,0.000490979
629.46875,9.99E-05,629.46875,0.000584405
629.484375,9.99E-05,629.484375,0.000651427
629.5,9.99E-05,629.5,0.000653295
629.515625,9.99E-05,629.515625,0.000619859
629.53125,9.99E-05,629.53125,0.000582219
629.546875,9.99E-05,629.546875,0.000535761
629.5625,9.99E-05,629.5625,0.000495646
629.578125,9.99E-05,629.578125,0.000466898
629.59375,9.99E-05,629.59375,0.000456238
629.609375,9.99E-05,629.609375,0.000416167
629.625,9.99E-05,629.625,0.000373264
629.640625,9.99E-05,629.640625,0.000348382
629.65625,9.99E-05,629.65625,0.000342126
629.671875,9.99E-05,629.671875,0.00032505
629.6875,9.99E-05,629.6875,0.000279768
629.703125,9.99E-05,629.703125,0.000237464
629.71875,9.99E-05,629.71875,0.000222038
629.734375,9.99E-05,629.734375,0.000237144
629.75,9.99E-05,629.75,0.000290139
629.765625,9.99E-05,629.765625,0.0003697
629.78125,9.99E-05,629.78125,0.000422694
629.796875,9.99E-05,629.796875,0.000499508
629.8125,9.99E-05,629.8125,0.000611187
629.828125,9.99E-05,629.828125,0.000751089
629.84375,9.99E-05,629.84375,0.000890043
629.859375,9.99E-05,629.859375,0.001048873
629.875,9.99E-05,629.875,0.001147419
629.890625,9.99E-05,629.890625,0.001214519
629.90625,9.99E-05,629.90625,0.001274433
629.921875,9.99E-05,629.921875,0.00129969
629.9375,9.99E-05,629.9375,0.001311251
629.953125,9.99E-05,629.953125,0.00126441
629.96875,9.99E-05,629.96875,0.001197079
629.984375,9.99E-05,629.984375,0.001061383
630,9.99E-05,630,0.0008778
630.015625,0.005073243,630.015625,0.000762634
630.03125,0.038993364,630.03125,0.000730687
630.046875,0.080027867,630.046875,0.000650866
630.0625,0.096252152,630.0625,0.00053679
630.078125,0.099387427,630.078125,0.000433427
630.09375,0.099825815,630.09375,0.000391088
630.109375,0.099889305,630.109375,0.000369261
630.125,0.099898787,630.125,0.000339768
630.140625,0.099899977,630.140625,0.00034499
630.15625,0.099900091,630.15625,0.000396568
630.171875,0.099900099,630.171875,0.000454461
630.1875,0.0999001,630.1875,0.000515978
630.203125,0.0999001,630.203125,0.000574437
630.21875,0.0999001,630.21875,0.000656947
630.234375,0.0999001,630.234375,0.000720958
630.25,0.0999001,630.25,0.000725937
630.265625,0.0999001,630.265625,0.000718758
630.28125,0.0999001,630.28125,0.000740287
630.296875,0.0999001,630.296875,0.000801202
630.3125,0.0999001,630.3125,0.00087454
630.328125,0.0999001,630.328125,0.000930863
630.34375,0.0999001,630.34375,0.000954093
630.359375,0.0999001,630.359375,0.00091819
630.375,0.0999001,630.375,0.000868469
630.390625,0.0999001,630.390625,0.000776681
630.40625,0.0999001,630.40625,0.000662865
630.421875,0.0999001,630.421875,0.000607031
630.4375,0.0999001,630.4375,0.000550078
630.453125,0.0999001,630.453125,0.000479106
630.46875,0.0999001,630.46875,0.000482029
630.484375,0.0999001,630.484375,0.000532879
630.5,0.0999001,630.5,0.000593673
630.515625,0.0999001,630.515625,0.000617338
630.53125,0.0999001,630.53125,0.000615434
630.546875,0.0999001,630.546875,0.000564352
630.5625,0.0999001,630.5625,0.000522621
630.578125,0.0999001,630.578125,0.000505784
630.59375,0.0999001,630.59375,0.000512309
630.609375,0.0999001,630.609375,0.000552119
630.625,0.0999001,630.625,0.000543031
630.640625,0.0999001,630.640625,0.000486645
630.65625,0.0999001,630.65625,0.000439877
630.671875,0.0999001,630.671875,0.000398801
630.6875,0.0999001,630.6875,0.000352077
630.703125,0.0999001,630.703125,0.000285659
630.71875,0.0999001,630.71875,0.000203842
630.734375,0.0999001,630.734375,0.000136025
630.75,9.99E-02,630.75,9.87E-05
630.765625,9.99E-02,630.765625,7.21E-05
630.78125,9.99E-02,630.78125,6.28E-05
630.796875,9.99E-02,630.796875,6.03E-05
630.8125,9.99E-02,630.8125,6.64E-05
630.828125,9.99E-02,630.828125,8.54E-05
630.84375,0.0999001,630.84375,0.000123535
630.859375,0.0999001,630.859375,0.000163642
630.875,0.0999001,630.875,0.000192318
630.890625,0.0999001,630.890625,0.000231137
630.90625,0.0999001,630.90625,0.000289034
630.921875,0.0999001,630.921875,0.000341687
630.9375,0.0999001,630.9375,0.00035091
630.953125,0.0999001,630.953125,0.000312118
630.96875,0.0999001,630.96875,0.000266041
630.984375,0.0999001,630.984375,0.000246688
631,0.0999001,631,0.000247363
631.015625,0.094926757,631.015625,0.000224989
631.03125,0.061006636,631.03125,0.00017166
631.046875,0.019972133,631.046875,0.0001201
631.0625,3.75E-03,631.0625,9.50E-05
