Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,
45.53125,9.99E-07,0.000329059,,5.61E-06,
45.546875,9.99E-07,0.000328871,,2.60E-06,
45.5625,9.99E-07,0.000327962,,2.05E-06,
45.578125,9.99E-07,0.000348535,,2.87E-06,
45.59375,9.99E-07,0.000378442,,3.73E-06,
45.609375,9.99E-07,0.000397954,,6.66E-06,
45.625,9.99E-07,0.000422115,,1.74E-05,
45.640625,9.99E-07,0.000447347,,2.96E-05,
45.65625,9.99E-07,0.000461753,,3.66E-05,
45.671875,9.99E-07,0.000465727,,4.31E-05,
45.6875,9.99E-07,0.000468974,,4.72E-05,
45.703125,9.99E-07,0.000454416,,5.19E-05,
45.71875,9.99E-07,0.000448747,,5.66E-05,
45.734375,9.99E-07,0.000422712,,5.56E-05,
45.75,9.99E-07,0.000387554,,5.57E-05,
45.765625,9.99E-07,0.000372369,,5.49E-05,
45.78125,9.99E-07,0.000365027,,4.68E-05,
45.796875,9.99E-07,0.000370449,,4.00E-05,
45.8125,9.99E-07,0.000382013,,3.52E-05,
45.828125,9.99E-07,0.000414509,,3.77E-05,
45.84375,9.99E-07,0.000461276,,4.10E-05,
45.859375,9.99E-07,0.000501539,,4.53E-05,
45.875,9.99E-07,0.000479984,,5.07E-05,
45.890625,9.99E-07,0.000421653,,6.60E-05,
45.90625,9.99E-07,0.000404666,,8.89E-05,
45.921875,9.99E-07,0.000390764,,0.000107932,
45.9375,9.99E-07,0.000365845,,0.00012367,
45.953125,9.99E-07,0.000350405,,0.000139731,
45.96875,9.99E-07,0.000369505,,0.000150648,
45.984375,9.99E-07,0.000393456,,0.000170475,
46,9.99E-07,0.000390817,,0.000172326,
46.015625,5.07E-05,0.000385626,,0.000171152,
46.03125,0.000389934,0.000377718,,0.000162701,
46.046875,0.000800279,0.000379824,,0.000162686,
46.0625,0.000962522,0.000394215,,0.000164121,
46.078125,0.000993874,0.000397879,,0.000174225,
46.09375,0.000998258,0.000391132,,0.000187045,
46.109375,0.000998893,0.000374306,,0.000211528,
46.125,0.000998988,0.000348574,,0.000232948,
46.140625,0.000999,0.000343356,,0.000261634,
46.15625,0.000999001,0.000379796,,0.000312773,
46.171875,0.000999001,0.000405053,,0.000371118,
46.1875,0.000999001,0.000408161,,0.00039764,
46.203125,0.000999001,0.00042727,,0.000391178,
46.21875,0.000999001,0.000452015,,0.000408055,
46.234375,0.000999001,0.000448794,,0.000422383,
46.25,0.000999001,0.000412057,,0.000443893,
46.265625,0.000999001,0.000389194,,0.000456947,
46.28125,0.000999001,0.000376595,,0.000451096,
46.296875,0.000999001,0.000360817,,0.000428054,
46.3125,0.000999001,0.000364898,,0.000435648,
46.328125,0.000999001,0.000374455,,0.00047632,
46.34375,0.000999001,0.000386054,,0.000519973,
46.359375,0.000999001,0.000416178,,0.000554563,
46.375,0.000999001,0.000456313,,0.000567119,
46.390625,0.000999001,0.000507901,,0.000566626,
46.40625,0.000999001,0.000527808,,0.000563238,
46.421875,0.000999001,0.000492197,,0.000573569,
46.4375,0.000999001,0.00043622,,0.000574171,
46.453125,0.000999001,0.000395698,,0.000541932,
46.46875,0.000999001,0.000385765,,0.000499054,
46.484375,0.000999001,0.000396334,,0.000453579,
46.5,0.000999001,0.000397762,,0.000424255,
46.515625,0.000999001,0.000384767,,0.000405171,
46.53125,0.000999001,0.000365567,,0.000383563,
46.546875,0.000999001,0.000365169,,0.000375485,
46.5625,0.000999001,0.000375954,,0.000394007,
46.578125,0.000999001,0.000387178,,0.000400394,
46.59375,0.000999001,0.000396459,,0.000375154,
46.609375,0.000999001,0.000397038,,0.000326944,
46.625,0.000999001,0.000404287,,0.000297566,
46.640625,0.000999001,0.00043481,,0.000290321,
46.65625,0.000999001,0.000477308,,0.000297734,
46.671875,0.000999001,0.000521199,,0.000310864,
46.6875,0.000999001,0.000518022,,0.000335158,
46.703125,0.000999001,0.000463013,,0.000374663,
46.71875,0.000999001,0.000410557,,0.000421485,
46.734375,0.000999001,0.000385338,,0.000431384,
46.75,0.000999001,0.0003979,,0.000427225,
46.765625,0.000999001,0.000417422,,0.000454012,
46.78125,0.000999001,0.000395638,,0.000461096,
46.796875,0.000999001,0.000359702,,0.000456975,
46.8125,0.000999001,0.000338431,,0.000460208,
46.828125,0.000999001,0.000311032,,0.000454057,
46.84375,0.000999001,0.000289763,,0.000434554,
46.859375,0.000999001,0.000285744,,0.000420982,
46.875,0.000999001,0.000298882,,0.000397346,
46.890625,0.000999001,0.000320931,,0.000384083,
46.90625,0.000999001,0.000333095,,0.000375455,
46.921875,0.000999001,0.000341435,,0.000357372,
46.9375,0.000999001,0.000339333,,0.000344389,
46.953125,0.000999001,0.000341818,,0.000332171,
46.96875,0.000999001,0.000381257,,0.000328246,
46.984375,0.000999001,0.000442175,,0.000342782,
47,0.000999001,0.000477083,,0.000366709,
47.015625,0.000999001,0.000485214,,0.000379841,
47.03125,0.000999001,0.000486002,,0.000412469,
47.046875,0.000999001,0.000493208,,0.000448953,
47.0625,0.000999001,0.000506645,,0.000459712,
47.078125,0.000999001,0.000521444,,0.000455312,
47.09375,0.000999001,0.000538481,,0.000453985,
47.109375,0.000999001,0.000557864,,0.000440813,
47.125,0.000999001,0.00055935,,0.000424101,
47.140625,0.000999001,0.00053357,,0.000399813,
47.15625,0.000999001,0.000501518,,0.000361158,
47.171875,0.000999001,0.000477138,,0.000351541,
47.1875,0.000999001,0.000484276,,0.000351814,
47.203125,0.000999001,0.000495985,,0.000352775,
47.21875,0.000999001,0.000507536,,0.000372932,
47.234375,0.000999001,0.000481188,,0.000404924,
47.25,0.000999001,0.000411835,,0.000454766,
47.265625,0.000999001,0.000352108,,0.00050007,
47.28125,0.000999001,0.000336913,,0.000483596,
47.296875,0.000999001,0.000352983,,0.00043786,
47.3125,0.000999001,0.000365879,,0.000424562,
47.328125,0.000999001,0.000331326,,0.000418268,
47.34375,0.000999001,0.000298144,,0.000389369,
47.359375,0.000999001,0.000279138,,0.000379357,
47.375,0.000999001,0.000248355,,0.000404297,
47.390625,0.000999001,0.000220684,,0.000423899,
47.40625,0.000999001,0.00019996,,0.00042674,
47.421875,0.000999001,0.000199714,,0.000422318,
47.4375,0.000999001,0.000195137,,0.000413923,
47.453125,0.000999001,0.0001848,,0.000413682,
47.46875,0.000999001,0.000167025,,0.000423498,
47.484375,0.000999001,0.000152106,,0.00042665,
47.5,0.000999001,0.000143342,,0.000423478,
47.515625,0.000999001,0.000119473,,0.00040457,
47.53125,0.000999001,0.000104243,,0.000371246,
47.546875,0.000999001,0.000100434,,0.000361419,
47.5625,0.000999001,0.00010233,,0.000395146,
47.578125,0.000999001,0.000102235,,0.000413893,
47.59375,0.000999001,9.52E-05,,0.000413408,
47.609375,0.000999001,8.36E-05,,0.000428557,
47.625,0.000999001,7.40E-05,,0.000448694,
47.640625,0.000999001,6.26E-05,,0.000434708,
47.65625,0.000999001,5.16E-05,,0.000397495,
47.671875,0.000999001,4.49E-05,,0.000371318,
47.6875,0.000999001,4.76E-05,,0.000344689,
47.703125,0.000999001,5.76E-05,,0.000324285,
47.71875,0.000999001,6.03E-05,,0.000330808,
47.734375,0.000999001,5.02E-05,,0.000334134,
47.75,0.000999001,3.79E-05,,0.000346495,
47.765625,0.000999001,3.18E-05,,0.000372525,
47.78125,0.000999001,2.63E-05,,0.000415136,
47.796875,0.000999001,2.17E-05,,0.000469669,
47.8125,0.000999001,2.53E-05,,0.000487962,
47.828125,0.000999001,2.78E-05,,0.000456597,
47.84375,0.000999001,2.87E-05,,0.000412715,
47.859375,0.000999001,2.42E-05,,0.000370934,
47.875,0.000999001,1.80E-05,,0.000361641,
47.890625,0.000999001,1.73E-05,,0.000370567,
47.90625,0.000999001,1.39E-05,,0.000381203,
47.921875,0.000999001,8.34E-06,,0.000363286,
47.9375,0.000999001,4.06E-06,,0.000344803,
47.953125,0.000999001,5.58E-06,,0.000350355,
47.96875,0.000999001,1.03E-05,,0.000362335,
47.984375,0.000999001,1.46E-05,,0.000371333,
48,0.000999001,1.44E-05,,0.000387519,
48.015625,0.000999001,9.82E-06,,0.000394858,
48.03125,0.000999001,6.10E-06,,0.000412514,
48.046875,0.000999001,3.02E-06,,0.000431712,
48.0625,0.000999001,1.51E-06,,0.000468655,
48.078125,0.000999001,6.57E-06,,0.000512596,
48.09375,0.000999001,1.10E-05,,0.000506433,
48.109375,0.000999001,1.24E-05,,0.000460813,
48.125,0.000999001,1.04E-05,,0.000408633,
48.140625,0.000999001,8.09E-06,,0.000390713,
48.15625,0.000999001,8.50E-06,,0.000406466,
48.171875,0.000999001,8.63E-06,,0.000429272,
48.1875,0.000999001,5.09E-06,,0.000410081,
48.203125,0.000999001,2.40E-06,,0.000373506,
48.21875,0.000999001,3.75E-06,,0.000342544,
48.234375,0.000999001,8.45E-06,,0.000311662,
48.25,0.000999001,1.40E-05,,0.000282301,
48.265625,0.000999001,1.62E-05,,0.000286432,
48.28125,0.000999001,1.37E-05,,0.000303057,
48.296875,0.000999001,9.67E-06,,0.000324308,
48.3125,0.000999001,7.30E-06,,0.000345836,
48.328125,0.000999001,2.09E-06,,0.000353796,
48.34375,0.000999001,4.99E-07,,0.000353263,
48.359375,0.000999001,4.10E-06,,0.000354692,
48.375,0.000999001,6.14E-06,,0.000392474,
48.390625,0.000999001,6.19E-06,,0.000451547,
48.40625,0.000999001,4.81E-06,,0.000482601,
48.421875,0.000999001,2.57E-06,,0.000485626,
48.4375,0.000999001,1.96E-06,,0.000488856,
48.453125,0.000999001,6.05E-07,,0.00049474,
48.46875,0.000999001,8.60E-08,,0.000507734,
48.484375,0.000999001,1.25E-06,,0.000528685,
48.5,0.000999001,4.89E-06,,0.000542443,
48.515625,0.000999001,1.12E-05,,0.00056283,
48.53125,0.000999001,1.54E-05,,0.000559743,
48.546875,0.000999001,1.41E-05,,0.000529944,
48.5625,0.000999001,8.23E-06,,0.000493811,
48.578125,0.000999001,6.15E-06,,0.000473346,
48.59375,0.000999001,3.67E-06,,0.000467814,
48.609375,0.000999001,1.30E-07,,0.000480703,
48.625,0.000999001,1.86E-06,,0.000498449,
48.640625,0.000999001,4.51E-06,,0.00048579,
48.65625,0.000999001,5.47E-06,,0.000409601,
48.671875,0.000999001,3.88E-06,,0.000362542,
48.6875,0.000999001,1.60E-06,,0.000345974,
48.703125,0.000999001,1.27E-06,,0.000367614,
48.71875,0.000999001,1.35E-06,,0.000374258,
48.734375,0.000999001,4.04E-07,,0.000342627,
48.75,0.000999001,8.11E-07,,0.000305049,
48.765625,0.000999001,3.15E-06,,0.000280751,
48.78125,0.000999001,9.19E-06,,0.000257943,
48.796875,0.000999001,1.51E-05,,0.000225732,
48.8125,0.000999001,1.79E-05,,0.000204258,
48.828125,0.000999001,1.45E-05,,0.000199339,
48.84375,0.000999001,1.21E-05,,0.000202615,
48.859375,0.000999001,1.06E-05,,0.000188655,
48.875,0.000999001,5.51E-06,,0.00016612,
48.890625,0.000999001,5.07E-06,,0.000154692,
48.90625,0.000999001,7.83E-06,,0.000146539,
48.921875,0.000999001,1.07E-05,,0.000120983,
48.9375,0.000999001,8.53E-06,,9.96E-05,
48.953125,0.000999001,5.54E-06,,9.75E-05,
48.96875,0.000999001,5.05E-06,,9.77E-05,
48.984375,0.000999001,5.62E-06,,9.79E-05,
49,0.000999001,4.83E-06,,9.27E-05,
49.015625,0.000949268,3.30E-06,,8.15E-05,
49.03125,0.000610066,3.75E-06,,7.44E-05,
49.046875,0.000199721,6.27E-06,,6.24E-05,
49.0625,3.75E-05,1.13E-05,,4.82E-05,
49.078125,6.13E-06,1.72E-05,,4.07E-05,
49.09375,1.74E-06,1.64E-05,,4.47E-05,
49.109375,1.11E-06,1.26E-05,,5.37E-05,
49.125,1.01E-06,1.11E-05,,5.55E-05,
49.140625,1.00E-06,1.03E-05,,4.84E-05,
49.15625,9.99E-07,1.15E-05,,3.58E-05,
49.171875,9.99E-07,1.77E-05,,3.09E-05,
49.1875,9.99E-07,2.37E-05,,2.47E-05,
49.203125,9.99E-07,2.38E-05,,1.94E-05,
49.21875,9.99E-07,1.94E-05,,2.16E-05,
49.234375,9.99E-07,1.38E-05,,2.68E-05,
49.25,9.99E-07,1.12E-05,,2.71E-05,
49.265625,9.99E-07,1.17E-05,,2.43E-05,
49.28125,9.99E-07,1.45E-05,,1.97E-05,
49.296875,9.99E-07,2.19E-05,,1.93E-05,
49.3125,9.99E-07,3.45E-05,,1.48E-05,
49.328125,9.99E-07,4.67E-05,,9.15E-06,
49.34375,9.99E-07,5.96E-05,,4.46E-06,
49.359375,9.99E-07,6.39E-05,,5.64E-06,
49.375,9.99E-07,5.90E-05,,1.03E-05,
49.390625,9.99E-07,5.94E-05,,1.53E-05,
49.40625,9.99E-07,6.24E-05,,1.51E-05,
49.421875,9.99E-07,6.69E-05,,1.15E-05,
49.4375,9.99E-07,7.67E-05,,7.12E-06,
49.453125,9.99E-07,9.02E-05,,3.71E-06,
49.46875,9.99E-07,9.79E-05,,1.48E-06,
49.484375,9.99E-07,9.35E-05,,5.61E-06,
49.5,9.99E-07,8.14E-05,,1.15E-05,
49.515625,9.99E-07,6.57E-05,,1.11E-05,
49.53125,9.99E-07,6.41E-05,,1.03E-05,
49.546875,9.99E-07,6.87E-05,,8.24E-06,
49.5625,9.99E-07,8.67E-05,,8.97E-06,
49.578125,9.99E-07,0.0001213,,8.26E-06,
49.59375,9.99E-07,0.000154383,,5.25E-06,
49.609375,9.99E-07,0.000186116,,2.54E-06,
49.625,9.99E-07,0.000205275,,2.78E-06,
49.640625,9.99E-07,0.000205342,,7.86E-06,
49.65625,9.99E-07,0.000212408,,1.34E-05,
49.671875,9.99E-07,0.000226751,,1.72E-05,
49.6875,9.99E-07,0.000248983,,1.42E-05,
49.703125,9.99E-07,0.000293445,,1.12E-05,
49.71875,9.99E-07,0.000331893,,8.44E-06,
49.734375,9.99E-07,0.000364922,,2.50E-06,
49.75,9.99E-07,0.00038728,,4.07E-07,
49.765625,9.99E-07,0.000376924,,3.30E-06,
49.78125,9.99E-07,0.000339996,,5.31E-06,
49.796875,9.99E-07,0.00030641,,5.18E-06,
49.8125,9.99E-07,0.000304657,,3.77E-06,
49.828125,9.99E-07,0.000311718,,2.51E-06,
49.84375,9.99E-07,0.000326004,,2.58E-06,
49.859375,9.99E-07,0.000359031,,1.98E-06,
49.875,9.99E-07,0.000397419,,1.25E-07,
49.890625,9.99E-07,0.000420661,,7.99E-07,
49.90625,9.99E-07,0.000435976,,4.23E-06,
49.921875,9.99E-07,0.000455628,,1.17E-05,
49.9375,9.99E-07,0.00047462,,1.59E-05,
49.953125,9.99E-07,0.0004867,,1.62E-05,
49.96875,9.99E-07,0.000523818,,1.14E-05,
49.984375,9.99E-07,0.000565714,,8.64E-06,
50,9.99E-07,0.00058087,,4.89E-06,
50.015625,9.99E-07,0.00059311,,5.90E-07,
50.03125,9.99E-07,0.000623682,,2.17E-06,
50.046875,9.99E-07,0.00066091,,4.89E-06,
50.0625,9.99E-07,0.000684025,,6.17E-06,
50.078125,9.99E-07,0.000668214,,5.01E-06,
50.09375,9.99E-07,0.00063843,,2.62E-06,
50.109375,9.99E-07,0.000599855,,2.15E-06,
50.125,9.99E-07,0.000539961,,1.77E-06,
50.140625,9.99E-07,0.000467159,,3.80E-07,
50.15625,9.99E-07,0.000414753,,1.37E-06,
50.171875,9.99E-07,0.000394518,,4.80E-06,
50.1875,9.99E-07,0.000377757,,1.00E-05,
50.203125,9.99E-07,0.000368209,,1.53E-05,
50.21875,9.99E-07,0.000361774,,1.77E-05,
50.234375,9.99E-07,0.000361857,,1.60E-05,
50.25,9.99E-07,0.000362333,,1.31E-05,
50.265625,9.99E-07,0.000374518,,1.21E-05,
50.28125,9.99E-07,0.000398684,,7.22E-06,
50.296875,9.99E-07,0.000419299,,6.42E-06,
50.3125,9.99E-07,0.00040387,,9.30E-06,
50.328125,9.99E-07,0.000355971,,1.00E-05,
50.34375,9.99E-07,0.000319948,,7.98E-06,
50.359375,9.99E-07,0.000315997,,5.66E-06,
50.375,9.99E-07,0.000309807,,5.38E-06,
50.390625,9.99E-07,0.000280224,,5.80E-06,
50.40625,9.99E-07,0.000248009,,4.41E-06,
50.421875,9.99E-07,0.000215872,,3.72E-06,
50.4375,9.99E-07,0.000195056,,4.22E-06,
50.453125,9.99E-07,0.000181884,,6.00E-06,
50.46875,9.99E-07,0.000180134,,1.13E-05,
50.484375,9.99E-07,0.000172082,,1.61E-05,
50.5,9.99E-07,0.000148509,,1.59E-05,
50.515625,9.99E-07,0.000118384,,1.36E-05,
50.53125,9.99E-07,0.000102733,,1.32E-05,
50.546875,9.99E-07,9.77E-05,,1.19E-05,
50.5625,9.99E-07,9.59E-05,,1.16E-05,
50.578125,9.99E-07,8.76E-05,,1.68E-05,
50.59375,9.99E-07,6.82E-05,,2.25E-05,
50.609375,9.99E-07,5.27E-05,,2.40E-05,
50.625,9.99E-07,5.23E-05,,1.99E-05,
50.640625,9.99E-07,5.58E-05,,1.25E-05,
50.65625,9.99E-07,5.18E-05,,1.01E-05,
50.671875,9.99E-07,5.09E-05,,1.14E-05,
50.6875,9.99E-07,5.61E-05,,1.52E-05,
50.703125,9.99E-07,6.28E-05,,2.22E-05,
50.71875,9.99E-07,6.62E-05,,3.24E-05,
50.734375,9.99E-07,6.82E-05,,4.46E-05,
50.75,9.99E-07,7.05E-05,,5.64E-05,
50.765625,9.99E-07,6.48E-05,,5.97E-05,
50.78125,9.99E-07,4.74E-05,,5.94E-05,
50.796875,9.99E-07,3.25E-05,,5.93E-05,
50.8125,9.99E-07,2.80E-05,,6.39E-05,
50.828125,9.99E-07,2.89E-05,,6.75E-05,
50.84375,9.99E-07,2.57E-05,,7.22E-05,
50.859375,9.99E-07,1.76E-05,,8.29E-05,
50.875,9.99E-07,8.65E-06,,9.09E-05,
50.890625,9.99E-07,5.06E-06,,8.80E-05,
50.90625,9.99E-07,4.60E-06,,7.42E-05,
50.921875,9.99E-07,3.79E-06,,5.96E-05,
50.9375,9.99E-07,3.36E-06,,5.80E-05,
50.953125,9.99E-07,8.19E-06,,6.44E-05,
50.96875,9.99E-07,1.74E-05,,8.23E-05,
50.984375,9.99E-07,2.57E-05,,0.000108541,
51,9.99E-07,3.02E-05,,0.000143476,
51.015625,5.07E-05,3.50E-05,,0.000176481,
51.03125,0.000389934,3.53E-05,,0.000191792,
51.046875,0.000800279,2.90E-05,,0.000189355,
51.0625,0.000962522,1.97E-05,,0.000197817,
51.078125,0.000993874,1.51E-05,,0.000220207,
51.09375,0.000998258,1.50E-05,,0.00023949,
51.109375,0.000998893,1.76E-05,,0.000283101,
51.125,0.000998988,1.52E-05,,0.000328039,
51.140625,0.000999,8.32E-06,,0.000356683,
51.15625,0.000999001,4.00E-06,,0.000379793,
51.171875,0.000999001,1.97E-06,,0.000373434,
51.1875,0.000999001,9.68E-07,,0.000336997,
51.203125,0.000999001,3.11E-06,,0.00029754,
51.21875,0.000999001,1.35E-05,,0.00029407,
51.234375,0.000999001,3.22E-05,,0.00031527,
51.25,0.000999001,4.78E-05,,0.000343046,
51.265625,0.000999001,5.80E-05,,0.00038593,
51.28125,0.000999001,6.60E-05,,0.000434258,
51.296875,0.000999001,6.68E-05,,0.00045189,
51.3125,0.000999001,6.14E-05,,0.000461566,
51.328125,0.000999001,4.92E-05,,0.000479013,
51.34375,0.000999001,4.11E-05,,0.000493597,
51.359375,0.000999001,4.16E-05,,0.000519521,
51.375,0.000999001,4.99E-05,,0.000565243,
51.390625,0.000999001,6.13E-05,,0.000606176,
51.40625,0.000999001,5.99E-05,,0.000619153,
51.421875,0.000999001,4.69E-05,,0.000639494,
51.4375,0.000999001,4.00E-05,,0.000675011,
51.453125,0.000999001,3.67E-05,,0.000702711,
51.46875,0.000999001,4.20E-05,,0.000706612,
51.484375,0.000999001,6.48E-05,,0.000693756,
51.5,0.000999001,0.000101056,,0.000657829,
51.515625,0.000999001,0.000137491,,0.000615401,
51.53125,0.000999001,0.000161193,,0.000542799,
51.546875,0.000999001,0.000172936,,0.000462701,
51.5625,0.000999001,0.000173611,,0.000413081,
51.578125,0.000999001,0.000165192,,0.000384709,
51.59375,0.000999001,0.000148131,,0.000376475,
51.609375,0.000999001,0.00013435,,0.000362466,
51.625,0.000999001,0.000137626,,0.00036415,
51.640625,0.000999001,0.000156496,,0.000353889,
51.65625,0.000999001,0.000185728,,0.000342947,
51.671875,0.000999001,0.000215988,,0.000351365,
51.6875,0.000999001,0.000236585,,0.000379917,
51.703125,0.000999001,0.000248146,,0.000390569,
51.71875,0.000999001,0.00024585,,0.00037,
51.734375,0.000999001,0.000253392,,0.000324627,
51.75,0.000999001,0.000282024,,0.000294227,
51.765625,0.000999001,0.000341711,,0.000288322,
51.78125,0.000999001,0.000399281,,0.000273163,
51.796875,0.000999001,0.000423046,,0.000249568,
51.8125,0.000999001,0.000437619,,0.00022096,
51.828125,0.000999001,0.000433637,,0.000201301,
51.84375,0.000999001,0.000424784,,0.000183906,
51.859375,0.000999001,0.000431716,,0.00017399,
51.875,0.000999001,0.000437417,,0.000178537,
51.890625,0.000999001,0.000442615,,0.000169298,
51.90625,0.000999001,0.00044474,,0.000152027,
51.921875,0.000999001,0.000432669,,0.000118583,
51.9375,0.000999001,0.000439969,,9.52E-05,
51.953125,0.000999001,0.000474948,,9.57E-05,
51.96875,0.000999001,0.000536897,,9.43E-05,
51.984375,0.000999001,0.000599633,,8.42E-05,
52,0.000999001,0.000625738,,6.50E-05,
52.015625,0.000949268,0.00061549,,5.07E-05,
52.03125,0.000610066,0.000562795,,4.95E-05,
52.046875,0.000199721,0.000494557,,5.09E-05,
52.0625,3.75E-05,0.000428077,,5.28E-05,
52.078125,6.13E-06,0.000401248,,5.34E-05,
52.09375,1.74E-06,0.000386587,,5.96E-05,
52.109375,1.11E-06,0.00038001,,6.47E-05,
52.125,1.01E-06,0.000373542,,6.61E-05,
52.140625,1.00E-06,0.000383387,,6.96E-05,
52.15625,9.99E-07,0.00039249,,7.04E-05,
52.171875,9.99E-07,0.000388102,,6.37E-05,
52.1875,9.99E-07,0.00039201,,4.83E-05,
52.203125,9.99E-07,0.000397264,,3.38E-05,
52.21875,9.99E-07,0.00038319,,2.98E-05,
52.234375,9.99E-07,0.000341234,,2.96E-05,
52.25,9.99E-07,0.00030201,,2.87E-05,
52.265625,9.99E-07,0.000281822,,1.70E-05,
52.28125,9.99E-07,0.0002908,,7.69E-06,
52.296875,9.99E-07,0.000340562,,4.27E-06,
52.3125,9.99E-07,0.000425026,,4.15E-06,
52.328125,9.99E-07,0.000492506,,4.25E-06,
52.34375,9.99E-07,0.000522333,,5.34E-06,
52.359375,9.99E-07,0.000520192,,1.34E-05,
52.375,9.99E-07,0.000494303,,2.50E-05,
52.390625,9.99E-07,0.00048575,,3.25E-05,
52.40625,9.99E-07,0.000488326,,3.63E-05,
52.421875,9.99E-07,0.000508434,,3.84E-05,
52.4375,9.99E-07,0.000506817,,3.52E-05,
52.453125,9.99E-07,0.000475437,,2.63E-05,
52.46875,9.99E-07,0.000427113,,1.58E-05,
52.484375,9.99E-07,0.000375574,,1.14E-05,
52.5,9.99E-07,0.000329206,,1.15E-05,
52.515625,9.99E-07,0.000286534,,1.36E-05,
52.53125,9.99E-07,0.000260509,,1.16E-05,
52.546875,9.99E-07,0.000248442,,6.53E-06,
52.5625,9.99E-07,0.000270435,,2.10E-06,
52.578125,9.99E-07,0.000329074,,1.03E-06,
52.59375,9.99E-07,0.000401628,,1.73E-06,
52.609375,9.99E-07,0.000462764,,5.56E-06,
52.625,9.99E-07,0.000485881,,1.73E-05,
52.640625,9.99E-07,0.000480197,,3.62E-05,
52.65625,9.99E-07,0.000471101,,4.99E-05,
52.671875,9.99E-07,0.000470376,,5.65E-05,
52.6875,9.99E-07,0.000479973,,6.12E-05,
52.703125,9.99E-07,0.000493551,,6.05E-05,
52.71875,9.99E-07,0.000473563,,5.17E-05,
52.734375,9.99E-07,0.000444278,,3.82E-05,
52.75,9.99E-07,0.000408702,,2.99E-05,
52.765625,9.99E-07,0.000370636,,3.26E-05,
52.78125,9.99E-07,0.000322135,,4.37E-05,
52.796875,9.99E-07,0.000278657,,5.40E-05,
52.8125,9.99E-07,0.000257631,,5.47E-05,
52.828125,9.99E-07,0.000263341,,4.69E-05,
52.84375,9.99E-07,0.000309437,,4.05E-05,
52.859375,9.99E-07,0.000362276,,3.80E-05,
52.875,9.99E-07,0.000397601,,4.48E-05,
52.890625,9.99E-07,0.000396999,,6.74E-05,
52.90625,9.99E-07,0.000393385,,0.000102646,
52.921875,9.99E-07,0.000388875,,0.000134131,
52.9375,9.99E-07,0.000375602,,0.000150726,
52.953125,9.99E-07,0.00038203,,0.000161389,
52.96875,9.99E-07,0.000377741,,0.000160316,
52.984375,9.99E-07,0.000384068,,0.000154439,
53,9.99E-07,0.00040437,,0.000143994,
53.015625,5.07E-05,0.00045551,,0.000131676,
53.03125,0.000389934,0.000516208,,0.000131673,
53.046875,0.000800279,0.000560991,,0.000153564,
53.0625,0.000962522,0.000614228,,0.000183516,
53.078125,0.000993874,0.000654703,,0.000212612,
53.09375,0.000998258,0.000654265,,0.000226091,
53.109375,0.000998893,0.000603476,,0.00024197,
53.125,0.000998988,0.000509024,,0.000251641,
53.140625,0.000999,0.000449059,,0.000264685,
53.15625,0.000999001,0.000437111,,0.000301236,
53.171875,0.000999001,0.000437063,,0.000368928,
53.1875,0.000999001,0.000435469,,0.000421325,
53.203125,0.000999001,0.000447161,,0.000450276,
