Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,FiberLength,
25.796875,9.99E-07,2.36E-08,,4.68E-08,8.00E+01,
25.8125,9.99E-07,2.37E-08,,2.97E-08,8.00E+01,
25.828125,9.99E-07,2.38E-08,,1.92E-08,8.00E+01,
25.84375,9.99E-07,2.12E-08,,1.80E-08,8.00E+01,
25.859375,9.99E-07,2.52E-08,,1.31E-08,8.00E+01,
25.875,9.99E-07,2.24E-08,,5.80E-09,8.00E+01,
25.890625,9.99E-07,2.71E-08,,1.51E-09,8.00E+01,
25.90625,9.99E-07,2.27E-08,,1.40E-09,8.00E+01,
25.921875,9.99E-07,2.77E-08,,1.95E-08,8.00E+01,
25.9375,9.99E-07,2.11E-08,,8.49E-08,8.00E+01,
25.953125,9.99E-07,2.61E-08,,1.57E-07,8.00E+01,
25.96875,9.99E-07,1.91E-08,,1.76E-07,8.00E+01,
25.984375,9.99E-07,2.75E-08,,1.42E-07,8.00E+01,
26,9.99E-07,2.15E-08,,7.88E-08,8.00E+01,
26.015625,9.99E-07,2.60E-08,,4.36E-08,8.00E+01,
26.03125,9.99E-07,2.73E-08,,2.79E-08,8.00E+01,
26.046875,9.99E-07,2.44E-08,,1.05E-08,8.00E+01,
26.0625,9.99E-07,2.38E-08,,1.34E-08,8.00E+01,
26.078125,9.99E-07,2.65E-08,,9.50E-09,8.00E+01,
26.09375,9.99E-07,2.16E-08,,1.61E-09,8.00E+01,
26.109375,9.99E-07,2.25E-08,,3.84E-09,8.00E+01,
26.125,9.99E-07,2.79E-08,,1.41E-08,8.00E+01,
26.140625,9.99E-07,2.06E-08,,1.82E-08,8.00E+01,
26.15625,9.99E-07,2.59E-08,,5.55E-08,8.00E+01,
26.171875,9.99E-07,2.60E-08,,1.38E-07,8.00E+01,
26.1875,9.99E-07,2.24E-08,,2.29E-07,8.00E+01,
26.203125,9.99E-07,2.33E-08,,2.21E-07,8.00E+01,
26.21875,9.99E-07,2.36E-08,,1.13E-07,8.00E+01,
26.234375,9.99E-07,2.10E-08,,3.22E-08,8.00E+01,
26.25,9.99E-07,2.21E-08,,4.05E-09,8.00E+01,
26.265625,9.99E-07,2.39E-08,,5.76E-09,8.00E+01,
26.28125,9.99E-07,2.38E-08,,3.02E-08,8.00E+01,
26.296875,9.99E-07,2.31E-08,,5.71E-08,8.00E+01,
26.3125,9.99E-07,2.85E-08,,9.01E-08,8.00E+01,
26.328125,9.99E-07,2.43E-08,,8.70E-08,8.00E+01,
26.34375,9.99E-07,2.27E-08,,6.20E-08,8.00E+01,
26.359375,9.99E-07,2.81E-08,,2.14E-08,8.00E+01,
26.375,9.99E-07,2.05E-08,,2.17E-09,8.00E+01,
26.390625,9.99E-07,2.26E-08,,1.30E-08,8.00E+01,
26.40625,9.99E-07,2.79E-08,,4.56E-08,8.00E+01,
26.421875,9.99E-07,1.95E-08,,7.56E-08,8.00E+01,
26.4375,9.99E-07,2.87E-08,,9.16E-08,8.00E+01,
26.453125,9.99E-07,2.74E-08,,1.58E-07,8.00E+01,
26.46875,9.99E-07,2.24E-08,,1.93E-07,8.00E+01,
26.484375,9.99E-07,2.90E-08,,1.44E-07,8.00E+01,
26.5,9.99E-07,2.33E-08,,1.05E-07,8.00E+01,
26.515625,9.99E-07,2.22E-08,,8.49E-08,8.00E+01,
26.53125,9.99E-07,2.66E-08,,9.07E-08,8.00E+01,
26.546875,9.99E-07,2.42E-08,,8.10E-08,8.00E+01,
26.5625,9.99E-07,2.28E-08,,6.02E-08,8.00E+01,
26.578125,9.99E-07,3.09E-08,,5.36E-08,8.00E+01,
26.59375,9.99E-07,2.36E-08,,6.39E-08,8.00E+01,
26.609375,9.99E-07,2.77E-08,,1.28E-07,8.00E+01,
26.625,9.99E-07,2.65E-08,,2.21E-07,8.00E+01,
26.640625,9.99E-07,2.62E-08,,2.61E-07,8.00E+01,
26.65625,9.99E-07,2.16E-08,,2.90E-07,8.00E+01,
26.671875,9.99E-07,2.91E-08,,3.01E-07,8.00E+01,
26.6875,9.99E-07,2.25E-08,,2.68E-07,8.00E+01,
26.703125,9.99E-07,2.46E-08,,2.51E-07,8.00E+01,
26.71875,9.99E-07,2.89E-08,,2.34E-07,8.00E+01,
26.734375,9.99E-07,2.53E-08,,2.06E-07,8.00E+01,
26.75,9.99E-07,2.54E-08,,1.34E-07,8.00E+01,
26.765625,9.99E-07,3.06E-08,,5.95E-08,8.00E+01,
26.78125,9.99E-07,2.21E-08,,3.50E-08,8.00E+01,
26.796875,9.99E-07,2.65E-08,,2.80E-08,8.00E+01,
26.8125,9.99E-07,2.62E-08,,2.53E-08,8.00E+01,
26.828125,9.99E-07,2.15E-08,,5.27E-08,8.00E+01,
26.84375,9.99E-07,2.82E-08,,1.26E-07,8.00E+01,
26.859375,9.99E-07,2.39E-08,,1.73E-07,8.00E+01,
26.875,9.99E-07,2.76E-08,,1.79E-07,8.00E+01,
26.890625,9.99E-07,2.66E-08,,1.39E-07,8.00E+01,
26.90625,9.99E-07,2.56E-08,,8.74E-08,8.00E+01,
26.921875,9.99E-07,3.00E-08,,6.79E-08,8.00E+01,
26.9375,9.99E-07,2.12E-08,,8.21E-08,8.00E+01,
26.953125,9.99E-07,2.79E-08,,8.66E-08,8.00E+01,
26.96875,9.99E-07,2.42E-08,,8.82E-08,8.00E+01,
26.984375,9.99E-07,2.18E-08,,8.53E-08,8.00E+01,
27,9.99E-07,2.77E-08,,9.04E-08,8.00E+01,
27.015625,9.99E-07,2.42E-08,,9.98E-08,8.00E+01,
27.03125,9.99E-07,2.42E-08,,7.49E-08,8.00E+01,
27.046875,9.99E-07,3.12E-08,,4.55E-08,8.00E+01,
27.0625,9.99E-07,2.37E-08,,4.56E-08,8.00E+01,
27.078125,9.99E-07,2.81E-08,,5.73E-08,8.00E+01,
27.09375,9.99E-07,2.56E-08,,5.29E-08,8.00E+01,
27.109375,9.99E-07,2.41E-08,,4.57E-08,8.00E+01,
27.125,9.99E-07,2.57E-08,,6.78E-08,8.00E+01,
27.140625,9.99E-07,2.51E-08,,7.21E-08,8.00E+01,
27.15625,9.99E-07,2.52E-08,,9.00E-08,8.00E+01,
27.171875,9.99E-07,2.64E-08,,1.16E-07,8.00E+01,
27.1875,9.99E-07,2.64E-08,,1.25E-07,8.00E+01,
27.203125,9.99E-07,2.79E-08,,1.40E-07,8.00E+01,
27.21875,9.99E-07,2.82E-08,,1.32E-07,8.00E+01,
27.234375,9.99E-07,2.44E-08,,1.42E-07,8.00E+01,
27.25,9.99E-07,2.98E-08,,1.61E-07,8.00E+01,
27.265625,9.99E-07,2.14E-08,,1.69E-07,8.00E+01,
27.28125,9.99E-07,2.63E-08,,1.21E-07,8.00E+01,
27.296875,9.99E-07,2.39E-08,,6.28E-08,8.00E+01,
27.3125,9.99E-07,2.25E-08,,5.69E-08,8.00E+01,
27.328125,9.99E-07,2.59E-08,,8.29E-08,8.00E+01,
27.34375,9.99E-07,2.58E-08,,9.81E-08,8.00E+01,
27.359375,9.99E-07,2.46E-08,,9.59E-08,8.00E+01,
27.375,9.99E-07,2.81E-08,,9.76E-08,8.00E+01,
27.390625,9.99E-07,2.74E-08,,7.59E-08,8.00E+01,
27.40625,9.99E-07,2.51E-08,,4.91E-08,8.00E+01,
27.421875,9.99E-07,2.58E-08,,2.20E-08,8.00E+01,
27.4375,9.99E-07,2.41E-08,,4.31E-09,8.00E+01,
27.453125,9.99E-07,2.27E-08,,2.01E-08,8.00E+01,
27.46875,9.99E-07,2.28E-08,,7.02E-08,8.00E+01,
27.484375,9.99E-07,2.52E-08,,1.14E-07,8.00E+01,
27.5,9.99E-07,2.26E-08,,1.31E-07,8.00E+01,
27.515625,9.99E-07,2.54E-08,,1.48E-07,8.00E+01,
27.53125,9.99E-07,2.70E-08,,1.80E-07,8.00E+01,
27.546875,9.99E-07,2.27E-08,,2.60E-07,8.00E+01,
27.5625,9.99E-07,2.51E-08,,2.33E-07,8.00E+01,
27.578125,9.99E-07,2.70E-08,,1.24E-07,8.00E+01,
27.59375,9.99E-07,1.85E-08,,7.05E-08,8.00E+01,
27.609375,9.99E-07,2.64E-08,,6.95E-08,8.00E+01,
27.625,9.99E-07,2.27E-08,,1.05E-07,8.00E+01,
27.640625,9.99E-07,1.78E-08,,1.28E-07,8.00E+01,
27.65625,9.99E-07,2.72E-08,,1.10E-07,8.00E+01,
27.671875,9.99E-07,2.16E-08,,8.63E-08,8.00E+01,
27.6875,9.99E-07,2.17E-08,,1.06E-07,8.00E+01,
27.703125,9.99E-07,2.84E-08,,1.74E-07,8.00E+01,
27.71875,9.99E-07,2.37E-08,,2.29E-07,8.00E+01,
27.734375,9.99E-07,2.19E-08,,2.84E-07,8.00E+01,
27.75,9.99E-07,3.04E-08,,3.22E-07,8.00E+01,
27.765625,9.99E-07,1.80E-08,,3.38E-07,8.00E+01,
27.78125,9.99E-07,2.47E-08,,3.46E-07,8.00E+01,
27.796875,9.99E-07,2.57E-08,,3.82E-07,8.00E+01,
27.8125,9.99E-07,2.10E-08,,4.32E-07,8.00E+01,
27.828125,9.99E-07,2.59E-08,,4.53E-07,8.00E+01,
27.84375,9.99E-07,2.89E-08,,4.00E-07,8.00E+01,
27.859375,9.99E-07,2.17E-08,,2.95E-07,8.00E+01,
27.875,9.99E-07,3.11E-08,,1.76E-07,8.00E+01,
27.890625,9.99E-07,2.71E-08,,9.82E-08,8.00E+01,
27.90625,9.99E-07,2.45E-08,,1.06E-07,8.00E+01,
27.921875,9.99E-07,3.01E-08,,8.31E-08,8.00E+01,
27.9375,9.99E-07,2.38E-08,,6.38E-08,8.00E+01,
27.953125,9.99E-07,2.40E-08,,4.78E-08,8.00E+01,
27.96875,9.99E-07,2.83E-08,,2.64E-08,8.00E+01,
27.984375,9.99E-07,2.00E-08,,1.83E-08,8.00E+01,
28,9.99E-07,2.78E-08,,1.81E-08,8.00E+01,
28.015625,9.99E-07,2.49E-08,,9.28E-09,8.00E+01,
28.03125,9.99E-07,2.62E-08,,1.46E-08,8.00E+01,
28.046875,9.99E-07,2.89E-08,,2.53E-08,8.00E+01,
28.0625,9.99E-07,2.52E-08,,4.22E-08,8.00E+01,
28.078125,9.99E-07,2.96E-08,,7.58E-08,8.00E+01,
28.09375,9.99E-07,2.47E-08,,1.52E-07,8.00E+01,
28.109375,9.99E-07,2.78E-08,,2.53E-07,8.00E+01,
28.125,9.99E-07,2.35E-08,,3.18E-07,8.00E+01,
28.140625,9.99E-07,2.45E-08,,3.33E-07,8.00E+01,
28.15625,9.99E-07,2.25E-08,,2.91E-07,8.00E+01,
28.171875,9.99E-07,2.35E-08,,1.69E-07,8.00E+01,
28.1875,9.99E-07,2.43E-08,,1.12E-07,8.00E+01,
28.203125,9.99E-07,2.33E-08,,1.12E-07,8.00E+01,
28.21875,9.99E-07,2.82E-08,,9.48E-08,8.00E+01,
28.234375,9.99E-07,2.45E-08,,6.40E-08,8.00E+01,
28.25,9.99E-07,2.80E-08,,5.29E-08,8.00E+01,
28.265625,9.99E-07,2.75E-08,,5.56E-08,8.00E+01,
28.28125,9.99E-07,2.39E-08,,5.38E-08,8.00E+01,
28.296875,9.99E-07,2.81E-08,,3.67E-08,8.00E+01,
28.3125,9.99E-07,2.31E-08,,2.89E-08,8.00E+01,
28.328125,9.99E-07,2.33E-08,,5.59E-08,8.00E+01,
28.34375,9.99E-07,2.48E-08,,8.60E-08,8.00E+01,
28.359375,9.99E-07,2.29E-08,,1.29E-07,8.00E+01,
28.375,9.99E-07,2.41E-08,,1.91E-07,8.00E+01,
28.390625,9.99E-07,2.74E-08,,1.97E-07,8.00E+01,
28.40625,9.99E-07,2.42E-08,,1.67E-07,8.00E+01,
28.421875,9.99E-07,2.71E-08,,1.55E-07,8.00E+01,
28.4375,9.99E-07,2.93E-08,,1.20E-07,8.00E+01,
28.453125,9.99E-07,2.35E-08,,7.01E-08,8.00E+01,
28.46875,9.99E-07,3.13E-08,,3.96E-08,8.00E+01,
28.484375,9.99E-07,2.34E-08,,1.31E-08,8.00E+01,
28.5,9.99E-07,2.64E-08,,1.50E-09,8.00E+01,
28.515625,9.99E-07,2.42E-08,,7.54E-09,8.00E+01,
28.53125,9.99E-07,2.36E-08,,6.19E-08,8.00E+01,
28.546875,9.99E-07,2.33E-08,,1.36E-07,8.00E+01,
28.5625,9.99E-07,2.68E-08,,2.10E-07,8.00E+01,
28.578125,9.99E-07,2.27E-08,,2.44E-07,8.00E+01,
28.59375,9.99E-07,2.70E-08,,2.11E-07,8.00E+01,
28.609375,9.99E-07,2.76E-08,,2.44E-07,8.00E+01,
28.625,9.99E-07,2.59E-08,,3.59E-07,8.00E+01,
28.640625,9.99E-07,3.05E-08,,3.93E-07,8.00E+01,
28.65625,9.99E-07,2.61E-08,,2.83E-07,8.00E+01,
28.671875,9.99E-07,2.76E-08,,2.08E-07,8.00E+01,
28.6875,9.99E-07,2.67E-08,,2.14E-07,8.00E+01,
28.703125,9.99E-07,2.34E-08,,2.81E-07,8.00E+01,
28.71875,9.99E-07,2.72E-08,,3.55E-07,8.00E+01,
28.734375,9.99E-07,2.15E-08,,3.98E-07,8.00E+01,
28.75,9.99E-07,2.67E-08,,4.28E-07,8.00E+01,
28.765625,9.99E-07,2.30E-08,,4.33E-07,8.00E+01,
28.78125,9.99E-07,2.56E-08,,4.34E-07,8.00E+01,
28.796875,9.99E-07,2.60E-08,,4.49E-07,8.00E+01,
28.8125,9.99E-07,2.45E-08,,4.16E-07,8.00E+01,
28.828125,9.99E-07,2.81E-08,,3.87E-07,8.00E+01,
28.84375,9.99E-07,2.59E-08,,4.03E-07,8.00E+01,
28.859375,9.99E-07,2.67E-08,,3.75E-07,8.00E+01,
28.875,9.99E-07,2.56E-08,,3.98E-07,8.00E+01,
28.890625,9.99E-07,2.59E-08,,5.80E-07,8.00E+01,
28.90625,9.99E-07,2.35E-08,,7.15E-07,8.00E+01,
28.921875,9.99E-07,2.57E-08,,8.20E-07,8.00E+01,
28.9375,9.99E-07,2.10E-08,,8.30E-07,8.00E+01,
28.953125,9.99E-07,2.34E-08,,6.94E-07,8.00E+01,
28.96875,9.99E-07,2.32E-08,,5.69E-07,8.00E+01,
28.984375,9.99E-07,2.24E-08,,4.54E-07,8.00E+01,
29,9.99E-07,2.70E-08,,5.31E-07,8.00E+01,
29.015625,9.99E-07,2.50E-08,,6.26E-07,8.00E+01,
29.03125,9.99E-07,2.71E-08,,5.56E-07,8.00E+01,
29.046875,9.99E-07,2.99E-08,,3.85E-07,8.00E+01,
29.0625,9.99E-07,2.52E-08,,2.21E-07,8.00E+01,
29.078125,9.99E-07,3.06E-08,,1.71E-07,8.00E+01,
29.09375,9.99E-07,2.58E-08,,1.67E-07,8.00E+01,
29.109375,9.99E-07,2.76E-08,,1.53E-07,8.00E+01,
29.125,9.99E-07,2.74E-08,,1.50E-07,8.00E+01,
29.140625,9.99E-07,2.48E-08,,1.40E-07,8.00E+01,
29.15625,9.99E-07,2.52E-08,,1.38E-07,8.00E+01,
29.171875,9.99E-07,2.47E-08,,2.18E-07,8.00E+01,
29.1875,9.99E-07,2.28E-08,,2.73E-07,8.00E+01,
29.203125,9.99E-07,2.61E-08,,2.87E-07,8.00E+01,
29.21875,9.99E-07,2.31E-08,,2.36E-07,8.00E+01,
29.234375,9.99E-07,2.75E-08,,1.51E-07,8.00E+01,
29.25,9.99E-07,2.61E-08,,9.49E-08,8.00E+01,
29.265625,9.99E-07,2.77E-08,,4.33E-08,8.00E+01,
29.28125,9.99E-07,2.84E-08,,4.12E-08,8.00E+01,
29.296875,9.99E-07,2.70E-08,,3.95E-08,8.00E+01,
29.3125,9.99E-07,2.77E-08,,3.65E-08,8.00E+01,
29.328125,9.99E-07,2.53E-08,,3.77E-08,8.00E+01,
29.34375,9.99E-07,2.53E-08,,5.28E-08,8.00E+01,
29.359375,9.99E-07,2.43E-08,,6.02E-08,8.00E+01,
29.375,9.99E-07,2.39E-08,,4.99E-08,8.00E+01,
29.390625,9.99E-07,2.48E-08,,5.71E-08,8.00E+01,
29.40625,9.99E-07,2.30E-08,,8.77E-08,8.00E+01,
29.421875,9.99E-07,2.53E-08,,2.01E-07,8.00E+01,
29.4375,9.99E-07,2.29E-08,,3.87E-07,8.00E+01,
29.453125,9.99E-07,2.67E-08,,5.82E-07,8.00E+01,
29.46875,9.99E-07,2.50E-08,,5.64E-07,8.00E+01,
29.484375,9.99E-07,2.63E-08,,4.21E-07,8.00E+01,
29.5,9.99E-07,2.73E-08,,3.12E-07,8.00E+01,
29.515625,9.99E-07,2.54E-08,,2.22E-07,8.00E+01,
29.53125,9.99E-07,2.82E-08,,1.38E-07,8.00E+01,
29.546875,9.99E-07,2.58E-08,,6.68E-08,8.00E+01,
29.5625,9.99E-07,2.56E-08,,1.64E-08,8.00E+01,
29.578125,9.99E-07,2.65E-08,,1.72E-09,8.00E+01,
29.59375,9.99E-07,2.23E-08,,3.20E-08,8.00E+01,
29.609375,9.99E-07,2.59E-08,,1.03E-07,8.00E+01,
29.625,9.99E-07,2.22E-08,,2.24E-07,8.00E+01,
29.640625,9.99E-07,2.25E-08,,3.56E-07,8.00E+01,
29.65625,9.99E-07,2.49E-08,,4.61E-07,8.00E+01,
29.671875,9.99E-07,2.11E-08,,5.37E-07,8.00E+01,
29.6875,9.99E-07,2.60E-08,,4.97E-07,8.00E+01,
29.703125,9.99E-07,2.39E-08,,6.61E-07,8.00E+01,
29.71875,9.99E-07,2.66E-08,,9.44E-07,8.00E+01,
29.734375,9.99E-07,2.71E-08,,9.12E-07,8.00E+01,
29.75,9.99E-07,2.60E-08,,7.37E-07,8.00E+01,
29.765625,9.99E-07,2.88E-08,,6.72E-07,8.00E+01,
29.78125,9.99E-07,2.58E-08,,7.41E-07,8.00E+01,
29.796875,9.99E-07,2.82E-08,,9.57E-07,8.00E+01,
29.8125,9.99E-07,2.50E-08,,1.23E-06,8.00E+01,
29.828125,9.99E-07,2.55E-08,,1.37E-06,8.00E+01,
29.84375,9.99E-07,2.48E-08,,1.51E-06,8.00E+01,
29.859375,9.99E-07,2.27E-08,,1.71E-06,8.00E+01,
29.875,9.99E-07,2.48E-08,,2.00E-06,8.00E+01,
29.890625,9.99E-07,2.19E-08,,1.94E-06,8.00E+01,
29.90625,9.99E-07,2.35E-08,,1.80E-06,8.00E+01,
29.921875,9.99E-07,2.33E-08,,1.76E-06,8.00E+01,
29.9375,9.99E-07,2.20E-08,,1.56E-06,8.00E+01,
29.953125,9.99E-07,2.60E-08,,1.39E-06,8.00E+01,
29.96875,9.99E-07,2.33E-08,,1.42E-06,8.00E+01,
29.984375,9.99E-07,2.71E-08,,1.50E-06,8.00E+01,
30,9.99E-07,2.72E-08,,1.48E-06,8.00E+01,
30.015625,9.99E-07,2.67E-08,,1.45E-06,8.00E+01,
30.03125,9.99E-07,3.01E-08,,1.19E-06,8.00E+01,
30.046875,9.99E-07,2.72E-08,,8.88E-07,8.00E+01,
30.0625,9.99E-07,2.86E-08,,6.81E-07,8.00E+01,
30.078125,9.99E-07,2.82E-08,,6.97E-07,8.00E+01,
30.09375,9.99E-07,2.45E-08,,8.70E-07,8.00E+01,
30.109375,9.99E-07,2.67E-08,,9.65E-07,8.00E+01,
30.125,9.99E-07,2.34E-08,,8.65E-07,8.00E+01,
30.140625,9.99E-07,2.29E-08,,6.72E-07,8.00E+01,
30.15625,9.99E-07,2.44E-08,,5.21E-07,8.00E+01,
30.171875,9.99E-07,1.90E-08,,4.05E-07,8.00E+01,
30.1875,9.99E-07,2.49E-08,,3.62E-07,8.00E+01,
30.203125,9.99E-07,2.01E-08,,3.94E-07,8.00E+01,
30.21875,9.99E-07,2.37E-08,,4.18E-07,8.00E+01,
30.234375,9.99E-07,2.35E-08,,4.23E-07,8.00E+01,
30.25,9.99E-07,2.33E-08,,4.32E-07,8.00E+01,
30.265625,9.99E-07,2.65E-08,,5.80E-07,8.00E+01,
30.28125,9.99E-07,2.42E-08,,8.38E-07,8.00E+01,
30.296875,9.99E-07,2.71E-08,,1.03E-06,8.00E+01,
30.3125,9.99E-07,2.60E-08,,1.16E-06,8.00E+01,
30.328125,9.99E-07,2.78E-08,,1.13E-06,8.00E+01,
30.34375,9.99E-07,2.56E-08,,9.08E-07,8.00E+01,
30.359375,9.99E-07,2.77E-08,,7.15E-07,8.00E+01,
30.375,9.99E-07,2.42E-08,,6.78E-07,8.00E+01,
30.390625,9.99E-07,2.46E-08,,6.61E-07,8.00E+01,
30.40625,9.99E-07,2.47E-08,,6.71E-07,8.00E+01,
30.421875,9.99E-07,2.27E-08,,7.17E-07,8.00E+01,
30.4375,9.99E-07,2.38E-08,,7.82E-07,8.00E+01,
30.453125,9.99E-07,2.14E-08,,8.14E-07,8.00E+01,
30.46875,9.99E-07,2.17E-08,,8.04E-07,8.00E+01,
30.484375,9.99E-07,2.36E-08,,9.02E-07,8.00E+01,
30.5,9.99E-07,1.93E-08,,1.12E-06,8.00E+01,
30.515625,9.99E-07,2.51E-08,,1.66E-06,8.00E+01,
30.53125,9.99E-07,2.06E-08,,2.20E-06,8.00E+01,
30.546875,9.99E-07,2.51E-08,,2.19E-06,8.00E+01,
30.5625,9.99E-07,2.50E-08,,1.81E-06,8.00E+01,
30.578125,9.99E-07,2.39E-08,,1.43E-06,8.00E+01,
30.59375,9.99E-07,2.90E-08,,1.08E-06,8.00E+01,
30.609375,9.99E-07,2.36E-08,,7.85E-07,8.00E+01,
30.625,9.99E-07,3.00E-08,,5.69E-07,8.00E+01,
30.640625,9.99E-07,2.39E-08,,3.95E-07,8.00E+01,
30.65625,9.99E-07,3.05E-08,,3.48E-07,8.00E+01,
30.671875,9.99E-07,2.42E-08,,3.35E-07,8.00E+01,
30.6875,9.99E-07,2.82E-08,,3.74E-07,8.00E+01,
30.703125,9.99E-07,2.36E-08,,6.39E-07,8.00E+01,
30.71875,9.99E-07,2.42E-08,,9.90E-07,8.00E+01,
30.734375,9.99E-07,2.37E-08,,1.48E-06,8.00E+01,
30.75,9.99E-07,2.06E-08,,1.87E-06,8.00E+01,
30.765625,9.99E-07,2.39E-08,,1.96E-06,8.00E+01,
30.78125,9.99E-07,2.13E-08,,2.03E-06,8.00E+01,
30.796875,9.99E-07,2.16E-08,,2.69E-06,8.00E+01,
30.8125,9.99E-07,2.39E-08,,3.36E-06,8.00E+01,
30.828125,9.99E-07,1.95E-08,,3.56E-06,8.00E+01,
30.84375,9.99E-07,2.56E-08,,3.38E-06,8.00E+01,
30.859375,9.99E-07,2.19E-08,,3.31E-06,8.00E+01,
30.875,9.99E-07,2.51E-08,,3.45E-06,8.00E+01,
30.890625,9.99E-07,2.75E-08,,4.09E-06,8.00E+01,
30.90625,9.99E-07,2.36E-08,,5.13E-06,8.00E+01,
30.921875,9.99E-07,3.04E-08,,5.90E-06,8.00E+01,
30.9375,9.99E-07,2.50E-08,,6.64E-06,8.00E+01,
30.953125,9.99E-07,2.94E-08,,7.98E-06,8.00E+01,
30.96875,9.99E-07,2.81E-08,,9.18E-06,8.00E+01,
30.984375,9.99E-07,2.72E-08,,9.99E-06,8.00E+01,
31,9.99E-07,2.73E-08,,1.06E-05,8.00E+01,
31.015625,5.07E-05,2.67E-08,,1.09E-05,8.00E+01,
31.03125,0.000389934,2.46E-08,,1.14E-05,8.00E+01,
31.046875,0.000800279,2.61E-08,,1.18E-05,8.00E+01,
31.0625,0.000962522,2.20E-08,,1.29E-05,8.00E+01,
31.078125,0.000993874,2.34E-08,,1.38E-05,8.00E+01,
31.09375,0.000998258,2.23E-08,,1.45E-05,8.00E+01,
31.109375,0.000998893,2.00E-08,,1.51E-05,8.00E+01,
31.125,0.000998988,2.39E-08,,1.50E-05,8.00E+01,
31.140625,0.000999,1.97E-08,,1.38E-05,8.00E+01,
31.15625,0.000999001,2.37E-08,,1.33E-05,8.00E+01,
31.171875,0.000999001,2.14E-08,,1.40E-05,8.00E+01,
31.1875,0.000999001,2.16E-08,,1.50E-05,8.00E+01,
31.203125,0.000999001,2.31E-08,,1.58E-05,8.00E+01,
31.21875,0.000999001,2.32E-08,,1.56E-05,8.00E+01,
31.234375,0.000999001,2.34E-08,,1.52E-05,8.00E+01,
31.25,0.000999001,2.78E-08,,1.45E-05,8.00E+01,
31.265625,0.000999001,2.27E-08,,1.40E-05,8.00E+01,
31.28125,0.000999001,3.16E-08,,1.38E-05,8.00E+01,
31.296875,0.000999001,2.55E-08,,1.41E-05,8.00E+01,
31.3125,0.000999001,3.23E-08,,1.46E-05,8.00E+01,
31.328125,0.000999001,2.94E-08,,1.43E-05,8.00E+01,
31.34375,0.000999001,3.02E-08,,1.42E-05,8.00E+01,
31.359375,0.000999001,3.06E-08,,1.51E-05,8.00E+01,
31.375,0.000999001,3.11E-08,,1.67E-05,8.00E+01,
31.390625,0.000999001,2.82E-08,,1.84E-05,8.00E+01,
31.40625,0.000999001,3.20E-08,,1.99E-05,8.00E+01,
31.421875,0.000999001,2.56E-08,,2.03E-05,8.00E+01,
31.4375,0.000999001,3.15E-08,,2.00E-05,8.00E+01,
31.453125,0.000999001,2.41E-08,,1.96E-05,8.00E+01,
31.46875,0.000999001,2.81E-08,,1.98E-05,8.00E+01,
31.484375,0.000999001,2.44E-08,,1.96E-05,8.00E+01,
31.5,0.000999001,2.44E-08,,1.97E-05,8.00E+01,
31.515625,0.000999001,2.37E-08,,2.00E-05,8.00E+01,
31.53125,0.000999001,2.25E-08,,2.05E-05,8.00E+01,
31.546875,0.000999001,2.15E-08,,2.08E-05,8.00E+01,
31.5625,0.000999001,2.26E-08,,2.09E-05,8.00E+01,
31.578125,0.000999001,2.02E-08,,2.01E-05,8.00E+01,
31.59375,0.000999001,2.39E-08,,2.05E-05,8.00E+01,
31.609375,0.000999001,2.07E-08,,2.25E-05,8.00E+01,
31.625,0.000999001,2.50E-08,,2.58E-05,8.00E+01,
31.640625,0.000999001,2.34E-08,,2.88E-05,8.00E+01,
31.65625,0.000999001,2.56E-08,,3.04E-05,8.00E+01,
31.671875,0.000999001,2.58E-08,,3.09E-05,8.00E+01,
31.6875,0.000999001,2.64E-08,,3.11E-05,8.00E+01,
31.703125,0.000999001,2.74E-08,,3.06E-05,8.00E+01,
31.71875,0.000999001,2.90E-08,,2.98E-05,8.00E+01,
31.734375,0.000999001,2.75E-08,,2.91E-05,8.00E+01,
31.75,0.000999001,3.11E-08,,2.83E-05,8.00E+01,
31.765625,0.000999001,2.90E-08,,2.69E-05,8.00E+01,
31.78125,0.000999001,3.26E-08,,2.52E-05,8.00E+01,
31.796875,0.000999001,3.06E-08,,2.35E-05,8.00E+01,
31.8125,0.000999001,3.19E-08,,2.18E-05,8.00E+01,
31.828125,0.000999001,3.26E-08,,2.00E-05,8.00E+01,
31.84375,0.000999001,3.00E-08,,1.94E-05,8.00E+01,
31.859375,0.000999001,3.33E-08,,1.98E-05,8.00E+01,
31.875,0.000999001,2.84E-08,,1.89E-05,8.00E+01,
31.890625,0.000999001,3.08E-08,,1.70E-05,8.00E+01,
31.90625,0.000999001,2.76E-08,,1.62E-05,8.00E+01,
31.921875,0.000999001,2.83E-08,,1.66E-05,8.00E+01,
31.9375,0.000999001,2.75E-08,,1.72E-05,8.00E+01,
31.953125,0.000999001,2.57E-08,,1.73E-05,8.00E+01,
31.96875,0.000999001,2.69E-08,,1.63E-05,8.00E+01,
31.984375,0.000999001,2.33E-08,,1.47E-05,8.00E+01,
32,0.000999001,2.46E-08,,1.33E-05,8.00E+01,
32.015625,0.000949268,2.26E-08,,1.19E-05,8.00E+01,
32.03125,0.000610066,2.17E-08,,1.06E-05,8.00E+01,
32.046875,0.000199721,2.31E-08,,8.76E-06,8.00E+01,
32.0625,3.75E-05,1.95E-08,,7.43E-06,8.00E+01,
