Bits,InputPower,OutputPower
33.828125,0.000999001,2.30E-08
33.84375,0.000999001,2.39E-08
33.859375,0.000999001,2.17E-08
33.875,0.000999001,2.40E-08
33.890625,0.000999001,2.07E-08
33.90625,0.000999001,2.34E-08
33.921875,0.000999001,1.93E-08
33.9375,0.000999001,2.30E-08
33.953125,0.000999001,1.81E-08
33.96875,0.000999001,2.09E-08
33.984375,0.000999001,1.66E-08
34,0.000999001,1.86E-08
34.015625,0.000999001,1.69E-08
34.03125,0.000999001,1.62E-08
34.046875,0.000999001,1.60E-08
34.0625,0.000999001,1.39E-08
34.078125,0.000999001,1.56E-08
34.09375,0.000999001,1.32E-08
34.109375,0.000999001,1.57E-08
34.125,0.000999001,1.30E-08
34.140625,0.000999001,1.42E-08
34.15625,0.000999001,1.24E-08
34.171875,0.000999001,1.26E-08
34.1875,0.000999001,1.21E-08
34.203125,0.000999001,1.23E-08
34.21875,0.000999001,1.26E-08
34.234375,0.000999001,1.20E-08
34.25,0.000999001,1.19E-08
34.265625,0.000999001,1.15E-08
34.28125,0.000999001,1.05E-08
34.296875,0.000999001,1.19E-08
34.3125,0.000999001,9.95E-09
34.328125,0.000999001,1.25E-08
34.34375,0.000999001,9.69E-09
34.359375,0.000999001,1.32E-08
34.375,0.000999001,9.95E-09
34.390625,0.000999001,1.28E-08
34.40625,0.000999001,1.07E-08
34.421875,0.000999001,1.27E-08
34.4375,0.000999001,1.17E-08
34.453125,0.000999001,1.19E-08
34.46875,0.000999001,1.27E-08
34.484375,0.000999001,1.21E-08
34.5,0.000999001,1.42E-08
34.515625,0.000999001,1.33E-08
34.53125,0.000999001,1.54E-08
34.546875,0.000999001,1.46E-08
34.5625,0.000999001,1.64E-08
34.578125,0.000999001,1.61E-08
34.59375,0.000999001,1.65E-08
34.609375,0.000999001,1.68E-08
34.625,0.000999001,1.73E-08
34.640625,0.000999001,1.75E-08
34.65625,0.000999001,1.88E-08
34.671875,0.000999001,1.83E-08
34.6875,0.000999001,2.18E-08
34.703125,0.000999001,1.93E-08
34.71875,0.000999001,2.42E-08
34.734375,0.000999001,2.00E-08
34.75,0.000999001,2.55E-08
34.765625,0.000999001,2.02E-08
34.78125,0.000999001,2.55E-08
34.796875,0.000999001,2.26E-08
34.8125,0.000999001,2.62E-08
34.828125,0.000999001,2.46E-08
34.84375,0.000999001,2.62E-08
34.859375,0.000999001,2.70E-08
34.875,0.000999001,2.69E-08
34.890625,0.000999001,2.83E-08
34.90625,0.000999001,2.71E-08
34.921875,0.000999001,2.79E-08
34.9375,0.000999001,2.92E-08
34.953125,0.000999001,2.74E-08
34.96875,0.000999001,3.16E-08
34.984375,0.000999001,2.68E-08
35,0.000999001,3.30E-08
35.015625,0.000949268,2.59E-08
35.03125,0.000610066,3.33E-08
35.046875,0.000199721,2.61E-08
35.0625,3.75E-05,3.35E-08
35.078125,6.13E-06,2.73E-08
35.09375,1.74E-06,3.30E-08
35.109375,1.11E-06,2.81E-08
35.125,1.01E-06,3.22E-08
35.140625,1.00E-06,2.91E-08
35.15625,9.99E-07,3.14E-08
35.171875,9.99E-07,2.84E-08
35.1875,9.99E-07,3.02E-08
35.203125,9.99E-07,2.71E-08
35.21875,9.99E-07,2.99E-08
35.234375,9.99E-07,2.52E-08
35.25,9.99E-07,2.90E-08
35.265625,9.99E-07,2.45E-08
35.28125,9.99E-07,2.71E-08
35.296875,9.99E-07,2.28E-08
35.3125,9.99E-07,2.36E-08
35.328125,9.99E-07,2.28E-08
35.34375,9.99E-07,2.17E-08
35.359375,9.99E-07,2.30E-08
35.375,9.99E-07,2.02E-08
35.390625,9.99E-07,2.41E-08
35.40625,9.99E-07,1.88E-08
35.421875,9.99E-07,2.20E-08
35.4375,9.99E-07,1.74E-08
35.453125,9.99E-07,2.06E-08
35.46875,9.99E-07,1.79E-08
35.484375,9.99E-07,1.87E-08
35.5,9.99E-07,1.91E-08
35.515625,9.99E-07,1.79E-08
35.53125,9.99E-07,2.04E-08
35.546875,9.99E-07,1.82E-08
35.5625,9.99E-07,2.10E-08
35.578125,9.99E-07,1.88E-08
35.59375,9.99E-07,2.26E-08
35.609375,9.99E-07,2.20E-08
35.625,9.99E-07,2.38E-08
35.640625,9.99E-07,2.45E-08
35.65625,9.99E-07,2.53E-08
35.671875,9.99E-07,2.76E-08
35.6875,9.99E-07,2.75E-08
35.703125,9.99E-07,3.01E-08
35.71875,9.99E-07,2.90E-08
35.734375,9.99E-07,3.20E-08
35.75,9.99E-07,3.07E-08
35.765625,9.99E-07,3.39E-08
35.78125,9.99E-07,3.31E-08
35.796875,9.99E-07,3.39E-08
35.8125,9.99E-07,3.36E-08
35.828125,9.99E-07,3.33E-08
35.84375,9.99E-07,3.35E-08
35.859375,9.99E-07,3.33E-08
35.875,9.99E-07,3.32E-08
35.890625,9.99E-07,3.18E-08
35.90625,9.99E-07,3.07E-08
35.921875,9.99E-07,2.96E-08
35.9375,9.99E-07,2.93E-08
35.953125,9.99E-07,2.76E-08
35.96875,9.99E-07,2.75E-08
35.984375,9.99E-07,2.59E-08
36,9.99E-07,2.64E-08
36.015625,5.07E-05,2.33E-08
36.03125,0.000389934,2.52E-08
36.046875,0.000800279,2.24E-08
36.0625,0.000962522,2.46E-08
36.078125,0.000993874,2.19E-08
36.09375,0.000998258,2.33E-08
36.109375,0.000998893,2.23E-08
36.125,0.000998988,2.26E-08
36.140625,0.000999,2.42E-08
36.15625,0.000999001,2.31E-08
36.171875,0.000999001,2.52E-08
36.1875,0.000999001,2.36E-08
36.203125,0.000999001,2.62E-08
36.21875,0.000999001,2.60E-08
36.234375,0.000999001,2.71E-08
36.25,0.000999001,2.78E-08
36.265625,0.000999001,2.83E-08
36.28125,0.000999001,2.92E-08
36.296875,0.000999001,2.87E-08
36.3125,0.000999001,2.95E-08
36.328125,0.000999001,3.09E-08
36.34375,0.000999001,3.04E-08
36.359375,0.000999001,3.17E-08
36.375,0.000999001,2.95E-08
36.390625,0.000999001,3.08E-08
36.40625,0.000999001,2.79E-08
36.421875,0.000999001,2.99E-08
36.4375,0.000999001,2.59E-08
36.453125,0.000999001,2.77E-08
36.46875,0.000999001,2.38E-08
36.484375,0.000999001,2.67E-08
36.5,0.000999001,2.20E-08
36.515625,0.000999001,2.51E-08
36.53125,0.000999001,2.06E-08
36.546875,0.000999001,2.30E-08
36.5625,0.000999001,1.93E-08
36.578125,0.000999001,2.17E-08
36.59375,0.000999001,1.98E-08
36.609375,0.000999001,2.09E-08
36.625,0.000999001,2.05E-08
36.640625,0.000999001,2.21E-08
36.65625,0.000999001,2.19E-08
36.671875,0.000999001,2.42E-08
36.6875,0.000999001,2.34E-08
36.703125,0.000999001,2.49E-08
36.71875,0.000999001,2.49E-08
36.734375,0.000999001,2.61E-08
36.75,0.000999001,2.64E-08
36.765625,0.000999001,2.81E-08
36.78125,0.000999001,2.72E-08
36.796875,0.000999001,2.92E-08
36.8125,0.000999001,2.56E-08
36.828125,0.000999001,2.94E-08
36.84375,0.000999001,2.46E-08
36.859375,0.000999001,2.69E-08
36.875,0.000999001,2.36E-08
36.890625,0.000999001,2.30E-08
36.90625,0.000999001,2.37E-08
36.921875,0.000999001,2.03E-08
36.9375,0.000999001,2.43E-08
36.953125,0.000999001,2.09E-08
36.96875,0.000999001,2.38E-08
36.984375,0.000999001,2.27E-08
37,0.000999001,2.33E-08
37.015625,0.000999001,2.49E-08
37.03125,0.000999001,2.38E-08
37.046875,0.000999001,2.55E-08
37.0625,0.000999001,2.74E-08
37.078125,0.000999001,2.57E-08
37.09375,0.000999001,2.97E-08
37.109375,0.000999001,2.67E-08
37.125,0.000999001,2.89E-08
37.140625,0.000999001,2.87E-08
37.15625,0.000999001,2.69E-08
37.171875,0.000999001,3.06E-08
37.1875,0.000999001,2.45E-08
37.203125,0.000999001,2.90E-08
37.21875,0.000999001,2.35E-08
37.234375,0.000999001,2.46E-08
37.25,0.000999001,2.34E-08
37.265625,0.000999001,2.18E-08
37.28125,0.000999001,2.27E-08
37.296875,0.000999001,2.19E-08
37.3125,0.000999001,2.10E-08
37.328125,0.000999001,2.35E-08
37.34375,0.000999001,1.99E-08
37.359375,0.000999001,2.37E-08
37.375,0.000999001,2.23E-08
37.390625,0.000999001,2.35E-08
37.40625,0.000999001,2.48E-08
37.421875,0.000999001,2.26E-08
37.4375,0.000999001,2.65E-08
37.453125,0.000999001,2.49E-08
37.46875,0.000999001,2.48E-08
37.484375,0.000999001,2.79E-08
37.5,0.000999001,2.22E-08
37.515625,0.000999001,2.73E-08
37.53125,0.000999001,2.09E-08
37.546875,0.000999001,2.43E-08
37.5625,0.000999001,2.15E-08
37.578125,0.000999001,2.03E-08
37.59375,0.000999001,2.18E-08
37.609375,0.000999001,1.95E-08
37.625,0.000999001,2.06E-08
37.640625,0.000999001,2.10E-08
37.65625,0.000999001,1.92E-08
37.671875,0.000999001,2.27E-08
37.6875,0.000999001,2.06E-08
37.703125,0.000999001,2.37E-08
37.71875,0.000999001,2.41E-08
37.734375,0.000999001,2.41E-08
37.75,0.000999001,2.54E-08
37.765625,0.000999001,2.65E-08
37.78125,0.000999001,2.51E-08
37.796875,0.000999001,2.93E-08
37.8125,0.000999001,2.32E-08
37.828125,0.000999001,2.84E-08
37.84375,0.000999001,2.25E-08
37.859375,0.000999001,2.44E-08
37.875,0.000999001,2.31E-08
37.890625,0.000999001,2.18E-08
37.90625,0.000999001,2.31E-08
37.921875,0.000999001,2.06E-08
37.9375,0.000999001,2.23E-08
37.953125,0.000999001,2.27E-08
37.96875,0.000999001,2.44E-08
37.984375,0.000999001,2.37E-08
38,0.000999001,2.85E-08
38.015625,0.000999001,2.41E-08
38.03125,0.000999001,3.00E-08
38.046875,0.000999001,2.54E-08
38.0625,0.000999001,2.85E-08
38.078125,0.000999001,2.70E-08
38.09375,0.000999001,2.69E-08
38.109375,0.000999001,2.75E-08
38.125,0.000999001,2.46E-08
38.140625,0.000999001,2.55E-08
38.15625,0.000999001,2.49E-08
38.171875,0.000999001,2.36E-08
38.1875,0.000999001,2.55E-08
38.203125,0.000999001,2.28E-08
38.21875,0.000999001,2.53E-08
38.234375,0.000999001,2.46E-08
38.25,0.000999001,2.63E-08
38.265625,0.000999001,2.74E-08
38.28125,0.000999001,2.80E-08
38.296875,0.000999001,2.93E-08
38.3125,0.000999001,2.90E-08
38.328125,0.000999001,2.94E-08
38.34375,0.000999001,2.82E-08
38.359375,0.000999001,2.99E-08
38.375,0.000999001,2.64E-08
38.390625,0.000999001,2.76E-08
38.40625,0.000999001,2.63E-08
38.421875,0.000999001,2.70E-08
38.4375,0.000999001,2.63E-08
38.453125,0.000999001,2.65E-08
38.46875,0.000999001,2.59E-08
38.484375,0.000999001,2.78E-08
38.5,0.000999001,2.67E-08
38.515625,0.000999001,3.04E-08
38.53125,0.000999001,2.92E-08
38.546875,0.000999001,3.10E-08
38.5625,0.000999001,2.97E-08
38.578125,0.000999001,3.12E-08
38.59375,0.000999001,2.83E-08
38.609375,0.000999001,3.06E-08
38.625,0.000999001,2.55E-08
38.640625,0.000999001,2.86E-08
38.65625,0.000999001,2.36E-08
38.671875,0.000999001,2.58E-08
38.6875,0.000999001,2.33E-08
38.703125,0.000999001,2.60E-08
38.71875,0.000999001,2.35E-08
38.734375,0.000999001,2.68E-08
38.75,0.000999001,2.48E-08
38.765625,0.000999001,2.79E-08
38.78125,0.000999001,2.69E-08
38.796875,0.000999001,2.79E-08
38.8125,0.000999001,2.68E-08
38.828125,0.000999001,2.77E-08
38.84375,0.000999001,2.43E-08
38.859375,0.000999001,2.69E-08
38.875,0.000999001,2.34E-08
38.890625,0.000999001,2.44E-08
38.90625,0.000999001,2.53E-08
38.921875,0.000999001,2.24E-08
38.9375,0.000999001,2.81E-08
38.953125,0.000999001,2.31E-08
38.96875,0.000999001,2.71E-08
38.984375,0.000999001,2.68E-08
39,0.000999001,2.74E-08
39.015625,0.000949268,2.72E-08
39.03125,0.000610066,2.91E-08
39.046875,0.000199721,2.37E-08
39.0625,3.75E-05,3.01E-08
39.078125,6.13E-06,2.16E-08
39.09375,1.74E-06,2.67E-08
39.109375,1.11E-06,2.45E-08
39.125,1.01E-06,2.25E-08
39.140625,1.00E-06,2.68E-08
39.15625,9.99E-07,2.19E-08
39.171875,9.99E-07,2.73E-08
39.1875,9.99E-07,2.47E-08
39.203125,9.99E-07,2.75E-08
39.21875,9.99E-07,2.57E-08
39.234375,9.99E-07,2.94E-08
39.25,9.99E-07,2.40E-08
39.265625,9.99E-07,2.82E-08
39.28125,9.99E-07,2.34E-08
39.296875,9.99E-07,2.47E-08
39.3125,9.99E-07,2.29E-08
39.328125,9.99E-07,2.24E-08
39.34375,9.99E-07,2.24E-08
39.359375,9.99E-07,2.35E-08
39.375,9.99E-07,2.36E-08
39.390625,9.99E-07,2.23E-08
39.40625,9.99E-07,2.77E-08
39.421875,9.99E-07,2.15E-08
39.4375,9.99E-07,3.03E-08
39.453125,9.99E-07,2.32E-08
39.46875,9.99E-07,2.61E-08
39.484375,9.99E-07,2.53E-08
39.5,9.99E-07,2.23E-08
39.515625,9.99E-07,2.44E-08
39.53125,9.99E-07,2.31E-08
39.546875,9.99E-07,2.20E-08
39.5625,9.99E-07,2.44E-08
39.578125,9.99E-07,2.49E-08
39.59375,9.99E-07,2.32E-08
39.609375,9.99E-07,3.02E-08
39.625,9.99E-07,2.28E-08
39.640625,9.99E-07,3.00E-08
39.65625,9.99E-07,2.55E-08
39.671875,9.99E-07,2.54E-08
39.6875,9.99E-07,2.71E-08
39.703125,9.99E-07,2.26E-08
39.71875,9.99E-07,2.54E-08
39.734375,9.99E-07,2.20E-08
39.75,9.99E-07,2.50E-08
39.765625,9.99E-07,2.28E-08
39.78125,9.99E-07,2.65E-08
39.796875,9.99E-07,2.49E-08
39.8125,9.99E-07,2.62E-08
39.828125,9.99E-07,2.74E-08
39.84375,9.99E-07,2.58E-08
39.859375,9.99E-07,2.53E-08
39.875,9.99E-07,2.59E-08
39.890625,9.99E-07,2.19E-08
39.90625,9.99E-07,2.44E-08
39.921875,9.99E-07,2.32E-08
39.9375,9.99E-07,2.10E-08
39.953125,9.99E-07,2.62E-08
39.96875,9.99E-07,2.37E-08
39.984375,9.99E-07,2.49E-08
40,9.99E-07,2.85E-08
40.015625,9.99E-07,2.29E-08
40.03125,9.99E-07,2.72E-08
40.046875,9.99E-07,2.56E-08
40.0625,9.99E-07,2.13E-08
40.078125,9.99E-07,2.59E-08
40.09375,9.99E-07,2.21E-08
40.109375,9.99E-07,2.26E-08
40.125,9.99E-07,2.63E-08
40.140625,9.99E-07,2.35E-08
40.15625,9.99E-07,2.44E-08
40.171875,9.99E-07,2.87E-08
40.1875,9.99E-07,2.22E-08
40.203125,9.99E-07,2.77E-08
40.21875,9.99E-07,2.55E-08
40.234375,9.99E-07,2.19E-08
40.25,9.99E-07,2.70E-08
40.265625,9.99E-07,2.07E-08
40.28125,9.99E-07,2.42E-08
40.296875,9.99E-07,2.30E-08
40.3125,9.99E-07,2.35E-08
40.328125,9.99E-07,2.31E-08
40.34375,9.99E-07,2.67E-08
40.359375,9.99E-07,2.40E-08
40.375,9.99E-07,2.56E-08
40.390625,9.99E-07,2.53E-08
40.40625,9.99E-07,2.34E-08
40.421875,9.99E-07,2.28E-08
40.4375,9.99E-07,2.60E-08
40.453125,9.99E-07,2.09E-08
40.46875,9.99E-07,2.57E-08
40.484375,9.99E-07,2.43E-08
40.5,9.99E-07,2.27E-08
40.515625,9.99E-07,2.81E-08
40.53125,9.99E-07,2.41E-08
40.546875,9.99E-07,2.53E-08
40.5625,9.99E-07,2.58E-08
40.578125,9.99E-07,2.42E-08
40.59375,9.99E-07,2.14E-08
40.609375,9.99E-07,2.70E-08
40.625,9.99E-07,2.17E-08
40.640625,9.99E-07,2.45E-08
40.65625,9.99E-07,2.88E-08
40.671875,9.99E-07,2.12E-08
40.6875,9.99E-07,3.05E-08
40.703125,9.99E-07,2.45E-08
40.71875,9.99E-07,2.46E-08
40.734375,9.99E-07,2.60E-08
40.75,9.99E-07,2.22E-08
40.765625,9.99E-07,2.15E-08
40.78125,9.99E-07,2.61E-08
40.796875,9.99E-07,2.01E-08
40.8125,9.99E-07,2.77E-08
40.828125,9.99E-07,2.43E-08
40.84375,9.99E-07,2.71E-08
40.859375,9.99E-07,2.80E-08
40.875,9.99E-07,2.45E-08
40.890625,9.99E-07,2.90E-08
40.90625,9.99E-07,2.14E-08
40.921875,9.99E-07,2.52E-08
40.9375,9.99E-07,2.41E-08
40.953125,9.99E-07,2.03E-08
40.96875,9.99E-07,2.79E-08
40.984375,9.99E-07,2.26E-08
41,9.99E-07,2.46E-08
41.015625,5.07E-05,2.94E-08
41.03125,0.000389934,2.24E-08
41.046875,0.000800279,2.57E-08
41.0625,0.000962522,2.76E-08
41.078125,0.000993874,1.86E-08
41.09375,0.000998258,2.66E-08
41.109375,0.000998893,2.34E-08
41.125,0.000998988,2.15E-08
41.140625,0.000999,2.67E-08
41.15625,0.000999001,2.35E-08
41.171875,0.000999001,2.44E-08
41.1875,0.000999001,2.60E-08
41.203125,0.000999001,2.40E-08
41.21875,0.000999001,2.25E-08
41.234375,0.000999001,2.39E-08
41.25,0.000999001,2.40E-08
41.265625,0.000999001,1.94E-08
41.28125,0.000999001,2.80E-08
41.296875,0.000999001,2.23E-08
41.3125,0.000999001,2.21E-08
41.328125,0.000999001,3.00E-08
41.34375,0.000999001,1.79E-08
41.359375,0.000999001,2.64E-08
41.375,0.000999001,2.22E-08
41.390625,0.000999001,2.06E-08
41.40625,0.000999001,2.35E-08
41.421875,0.000999001,2.27E-08
41.4375,0.000999001,2.28E-08
41.453125,0.000999001,2.43E-08
41.46875,0.000999001,2.59E-08
41.484375,0.000999001,2.37E-08
41.5,0.000999001,2.40E-08
41.515625,0.000999001,2.50E-08
41.53125,0.000999001,2.02E-08
41.546875,0.000999001,2.34E-08
41.5625,0.000999001,2.31E-08
41.578125,0.000999001,2.40E-08
41.59375,0.000999001,2.29E-08
41.609375,0.000999001,3.03E-08
41.625,0.000999001,2.03E-08
41.640625,0.000999001,2.79E-08
41.65625,0.000999001,2.55E-08
41.671875,0.000999001,1.97E-08
41.6875,0.000999001,2.73E-08
41.703125,0.000999001,2.39E-08
41.71875,0.000999001,2.10E-08
41.734375,0.000999001,3.22E-08
41.75,0.000999001,2.23E-08
41.765625,0.000999001,2.75E-08
41.78125,0.000999001,2.65E-08
41.796875,0.000999001,2.32E-08
41.8125,0.000999001,2.33E-08
41.828125,0.000999001,2.58E-08
41.84375,0.000999001,2.34E-08
41.859375,0.000999001,2.57E-08
41.875,0.000999001,2.74E-08
41.890625,0.000999001,2.69E-08
41.90625,0.000999001,2.73E-08
41.921875,0.000999001,2.89E-08
41.9375,0.000999001,2.43E-08
41.953125,0.000999001,2.86E-08
41.96875,0.000999001,2.27E-08
41.984375,0.000999001,2.88E-08
42,0.000999001,2.62E-08
42.015625,0.000949268,2.71E-08
42.03125,0.000610066,3.07E-08
42.046875,0.000199721,2.61E-08
42.0625,3.75E-05,2.76E-08
42.078125,6.13E-06,2.71E-08
42.09375,1.74E-06,2.49E-08
42.109375,1.11E-06,2.34E-08
42.125,1.01E-06,2.73E-08
42.140625,1.00E-06,2.73E-08
42.15625,9.99E-07,2.28E-08
42.171875,9.99E-07,3.62E-08
42.1875,9.99E-07,2.21E-08
42.203125,9.99E-07,2.92E-08
42.21875,9.99E-07,3.13E-08
42.234375,9.99E-07,1.98E-08
42.25,9.99E-07,3.01E-08
42.265625,9.99E-07,2.86E-08
42.28125,9.99E-07,2.48E-08
42.296875,9.99E-07,3.07E-08
42.3125,9.99E-07,2.96E-08
42.328125,9.99E-07,2.62E-08
42.34375,9.99E-07,2.66E-08
42.359375,9.99E-07,3.01E-08
42.375,9.99E-07,2.22E-08
42.390625,9.99E-07,2.88E-08
42.40625,9.99E-07,2.98E-08
42.421875,9.99E-07,2.58E-08
42.4375,9.99E-07,3.10E-08
42.453125,9.99E-07,2.92E-08
42.46875,9.99E-07,2.77E-08
42.484375,9.99E-07,2.61E-08
42.5,9.99E-07,2.87E-08
42.515625,9.99E-07,2.83E-08
42.53125,9.99E-07,2.52E-08
42.546875,9.99E-07,3.37E-08
42.5625,9.99E-07,2.81E-08
42.578125,9.99E-07,2.51E-08
42.59375,9.99E-07,3.20E-08
42.609375,9.99E-07,2.47E-08
42.625,9.99E-07,2.39E-08
42.640625,9.99E-07,3.14E-08
42.65625,9.99E-07,2.63E-08
42.671875,9.99E-07,2.65E-08
42.6875,9.99E-07,3.03E-08
42.703125,9.99E-07,2.92E-08
42.71875,9.99E-07,2.24E-08
42.734375,9.99E-07,3.13E-08
42.75,9.99E-07,2.58E-08
42.765625,9.99E-07,2.08E-08
42.78125,9.99E-07,2.90E-08
42.796875,9.99E-07,2.81E-08
42.8125,9.99E-07,1.89E-08
42.828125,9.99E-07,3.18E-08
42.84375,9.99E-07,2.36E-08
42.859375,9.99E-07,1.96E-08
42.875,9.99E-07,2.73E-08
42.890625,9.99E-07,2.35E-08
42.90625,9.99E-07,1.82E-08
42.921875,9.99E-07,3.18E-08
42.9375,9.99E-07,2.10E-08
42.953125,9.99E-07,2.40E-08
42.96875,9.99E-07,2.65E-08
42.984375,9.99E-07,2.03E-08
43,9.99E-07,2.10E-08
43.015625,5.07E-05,2.58E-08
43.03125,0.000389934,1.89E-08
43.046875,0.000800279,2.68E-08
43.0625,0.000962522,2.33E-08
43.078125,0.000993874,2.23E-08
43.09375,0.000998258,2.59E-08
43.109375,0.000998893,2.05E-08
43.125,0.000998988,2.15E-08
43.140625,0.000999,2.68E-08
43.15625,0.000999001,2.11E-08
43.171875,0.000999001,2.48E-08
43.1875,0.000999001,2.48E-08
43.203125,0.000999001,2.37E-08
43.21875,0.000999001,2.07E-08
43.234375,0.000999001,2.64E-08
43.25,0.000999001,2.28E-08
43.265625,0.000999001,1.99E-08
43.28125,0.000999001,2.93E-08
43.296875,0.000999001,2.28E-08
43.3125,0.000999001,2.22E-08
43.328125,0.000999001,2.93E-08
43.34375,0.000999001,1.98E-08
43.359375,0.000999001,2.52E-08
43.375,0.000999001,2.31E-08
43.390625,0.000999001,2.83E-08
43.40625,0.000999001,2.36E-08
43.421875,0.000999001,2.76E-08
43.4375,0.000999001,2.84E-08
43.453125,0.000999001,2.31E-08
43.46875,0.000999001,2.55E-08
43.484375,0.000999001,2.86E-08
43.5,0.000999001,2.27E-08
43.515625,0.000999001,2.98E-08
43.53125,0.000999001,2.76E-08
43.546875,0.000999001,2.81E-08
43.5625,0.000999001,2.78E-08
43.578125,0.000999001,2.31E-08
43.59375,0.000999001,2.82E-08
43.609375,0.000999001,2.47E-08
43.625,0.000999001,2.50E-08
43.640625,0.000999001,2.92E-08
43.65625,0.000999001,2.74E-08
43.671875,0.000999001,2.03E-08
43.6875,0.000999001,3.26E-08
43.703125,0.000999001,2.17E-08
43.71875,0.000999001,2.23E-08
43.734375,0.000999001,3.08E-08
43.75,0.000999001,2.61E-08
43.765625,0.000999001,2.27E-08
43.78125,0.000999001,2.80E-08
43.796875,0.000999001,2.56E-08
43.8125,0.000999001,2.04E-08
43.828125,0.000999001,2.57E-08
43.84375,0.000999001,3.13E-08
43.859375,0.000999001,2.14E-08
43.875,0.000999001,2.73E-08
43.890625,0.000999001,3.21E-08
43.90625,0.000999001,2.05E-08
43.921875,0.000999001,2.51E-08
43.9375,0.000999001,3.19E-08
43.953125,0.000999001,1.96E-08
43.96875,0.000999001,2.99E-08
43.984375,0.000999001,2.83E-08
44,0.000999001,2.38E-08
44.015625,0.000999001,2.61E-08
44.03125,0.000999001,2.71E-08
44.046875,0.000999001,2.15E-08
44.0625,0.000999001,3.12E-08
44.078125,0.000999001,2.50E-08
44.09375,0.000999001,2.60E-08
44.109375,0.000999001,3.06E-08
44.125,0.000999001,2.40E-08
44.140625,0.000999001,2.39E-08
44.15625,0.000999001,3.05E-08
44.171875,0.000999001,2.68E-08
44.1875,0.000999001,2.32E-08
44.203125,0.000999001,3.19E-08
44.21875,0.000999001,2.74E-08
44.234375,0.000999001,1.83E-08
44.25,0.000999001,2.94E-08
44.265625,0.000999001,2.57E-08
44.28125,0.000999001,1.95E-08
44.296875,0.000999001,2.69E-08
44.3125,0.000999001,3.10E-08
44.328125,0.000999001,1.68E-08
44.34375,0.000999001,2.71E-08
44.359375,0.000999001,2.47E-08
44.375,0.000999001,2.21E-08
44.390625,0.000999001,2.14E-08
44.40625,0.000999001,2.81E-08
44.421875,0.000999001,2.45E-08
44.4375,0.000999001,1.93E-08
44.453125,0.000999001,2.41E-08
44.46875,0.000999001,2.71E-08
44.484375,0.000999001,1.85E-08
44.5,0.000999001,2.48E-08
44.515625,0.000999001,2.74E-08
44.53125,0.000999001,1.89E-08
44.546875,0.000999001,2.18E-08
44.5625,0.000999001,2.17E-08
44.578125,0.000999001,2.38E-08
44.59375,0.000999001,1.93E-08
44.609375,0.000999001,2.30E-08
44.625,0.000999001,2.69E-08
44.640625,0.000999001,2.02E-08
44.65625,0.000999001,1.97E-08
44.671875,0.000999001,2.68E-08
44.6875,0.000999001,2.06E-08
44.703125,0.000999001,2.34E-08
44.71875,0.000999001,2.09E-08
44.734375,0.000999001,3.02E-08
44.75,0.000999001,1.85E-08
44.765625,0.000999001,1.93E-08
44.78125,0.000999001,3.14E-08
44.796875,0.000999001,2.21E-08
44.8125,0.000999001,1.91E-08
44.828125,0.000999001,3.41E-08
44.84375,0.000999001,2.14E-08
44.859375,0.000999001,2.01E-08
44.875,0.000999001,2.64E-08
44.890625,0.000999001,2.58E-08
44.90625,0.000999001,2.45E-08
44.921875,0.000999001,2.20E-08
44.9375,0.000999001,3.05E-08
44.953125,0.000999001,2.50E-08
44.96875,0.000999001,1.89E-08
44.984375,0.000999001,2.83E-08
45,0.000999001,3.10E-08
45.015625,0.000949268,1.88E-08
45.03125,0.000610066,2.88E-08
45.046875,0.000199721,3.18E-08
45.0625,3.75E-05,1.87E-08
45.078125,6.13E-06,2.60E-08
45.09375,1.74E-06,3.05E-08
45.109375,1.11E-06,2.28E-08
45.125,1.01E-06,2.65E-08
45.140625,1.00E-06,3.11E-08
45.15625,9.99E-07,2.19E-08
45.171875,9.99E-07,2.91E-08
45.1875,9.99E-07,2.62E-08
45.203125,9.99E-07,2.49E-08
45.21875,9.99E-07,2.79E-08
45.234375,9.99E-07,2.62E-08
45.25,9.99E-07,2.52E-08
45.265625,9.99E-07,2.33E-08
45.28125,9.99E-07,3.25E-08
45.296875,9.99E-07,2.72E-08
45.3125,9.99E-07,2.33E-08
45.328125,9.99E-07,3.39E-08
45.34375,9.99E-07,3.05E-08
45.359375,9.99E-07,1.61E-08
45.375,9.99E-07,3.37E-08
45.390625,9.99E-07,3.20E-08
45.40625,9.99E-07,1.79E-08
45.421875,9.99E-07,2.95E-08
45.4375,9.99E-07,3.48E-08
45.453125,9.99E-07,1.78E-08
45.46875,9.99E-07,2.55E-08
45.484375,9.99E-07,3.17E-08
45.5,9.99E-07,2.49E-08
45.515625,9.99E-07,2.26E-08
45.53125,9.99E-07,2.57E-08
45.546875,9.99E-07,2.84E-08
45.5625,9.99E-07,2.19E-08
45.578125,9.99E-07,2.38E-08
45.59375,9.99E-07,2.87E-08
45.609375,9.99E-07,2.76E-08
45.625,9.99E-07,2.06E-08
45.640625,9.99E-07,2.64E-08
45.65625,9.99E-07,2.52E-08
45.671875,9.99E-07,2.42E-08
45.6875,9.99E-07,2.59E-08
45.703125,9.99E-07,2.27E-08
45.71875,9.99E-07,2.90E-08
45.734375,9.99E-07,2.29E-08
45.75,9.99E-07,2.02E-08
45.765625,9.99E-07,2.83E-08
45.78125,9.99E-07,3.00E-08
45.796875,9.99E-07,2.07E-08
