Bits,InputPower,OutputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
40.75,0.000999001,3.01E-07,1.20E-04,3.50E+01,0.000138156
40.765625,0.000999001,2.94E-07,9.53E-05,3.50E+01,1.20E-04
40.78125,0.000999001,1.74E-07,7.18E-05,3.50E+01,9.53E-05
40.796875,0.000999001,3.26E-07,5.66E-05,3.50E+01,7.18E-05
40.8125,0.000999001,5.22E-07,4.77E-05,3.50E+01,5.66E-05
40.828125,0.000999001,3.22E-07,4.72E-05,3.50E+01,4.77E-05
40.84375,0.000999001,4.16E-08,5.32E-05,3.50E+01,4.72E-05
40.859375,0.000999001,5.82E-08,6.27E-05,3.50E+01,5.32E-05
40.875,0.000999001,2.48E-07,6.85E-05,3.50E+01,6.27E-05
40.890625,0.000999001,5.23E-07,7.20E-05,3.50E+01,6.85E-05
40.90625,0.000999001,7.59E-07,7.99E-05,3.50E+01,7.20E-05
40.921875,0.000999001,7.58E-07,8.37E-05,3.50E+01,7.99E-05
40.9375,0.000999001,3.79E-07,8.10E-05,3.50E+01,8.37E-05
40.953125,0.000999001,3.37E-08,7.27E-05,3.50E+01,8.10E-05
40.96875,0.000999001,1.02E-07,6.28E-05,3.50E+01,7.27E-05
40.984375,0.000999001,5.19E-07,5.49E-05,3.50E+01,6.28E-05
41,0.000999001,7.97E-07,5.45E-05,3.50E+01,5.49E-05
41.015625,0.000949268,6.47E-07,5.78E-05,3.50E+01,5.45E-05
41.03125,0.000610066,2.91E-07,5.77E-05,3.50E+01,5.78E-05
41.046875,0.000199721,2.45E-07,5.63E-05,3.50E+01,5.77E-05
41.0625,3.75E-05,2.20E-07,5.32E-05,3.50E+01,5.63E-05
41.078125,6.13E-06,2.35E-08,4.62E-05,3.50E+01,5.32E-05
41.09375,1.74E-06,6.52E-08,4.17E-05,3.50E+01,4.62E-05
41.109375,1.11E-06,3.53E-07,4.00E-05,3.50E+01,4.17E-05
41.125,1.01E-06,6.10E-07,3.82E-05,3.50E+01,4.00E-05
41.140625,1.00E-06,5.78E-07,3.18E-05,3.50E+01,3.82E-05
41.15625,9.99E-07,5.21E-07,2.46E-05,3.50E+01,3.18E-05
41.171875,9.99E-07,2.39E-07,2.09E-05,3.50E+01,2.46E-05
41.1875,9.99E-07,4.88E-08,2.09E-05,3.50E+01,2.09E-05
41.203125,9.99E-07,6.46E-08,1.71E-05,3.50E+01,2.09E-05
41.21875,9.99E-07,1.88E-07,1.20E-05,3.50E+01,1.71E-05
41.234375,9.99E-07,1.88E-07,6.70E-06,3.50E+01,1.20E-05
41.25,9.99E-07,2.00E-07,1.92E-06,3.50E+01,6.70E-06
41.265625,9.99E-07,2.55E-07,9.14E-07,3.50E+01,1.92E-06
41.28125,9.99E-07,5.05E-07,4.58E-06,3.50E+01,9.14E-07
41.296875,9.99E-07,7.11E-07,1.38E-05,3.50E+01,4.58E-06
41.3125,9.99E-07,5.23E-07,1.95E-05,3.50E+01,1.38E-05
41.328125,9.99E-07,1.75E-07,2.10E-05,3.50E+01,1.95E-05
41.34375,9.99E-07,1.77E-09,2.19E-05,3.50E+01,2.10E-05
41.359375,9.99E-07,7.08E-08,2.35E-05,3.50E+01,2.19E-05
41.375,9.99E-07,3.30E-07,2.68E-05,3.50E+01,2.35E-05
41.390625,9.99E-07,7.66E-07,3.04E-05,3.50E+01,2.68E-05
41.40625,9.99E-07,1.23E-06,3.29E-05,3.50E+01,3.04E-05
41.421875,9.99E-07,1.33E-06,3.18E-05,3.50E+01,3.29E-05
41.4375,9.99E-07,8.24E-07,2.87E-05,3.50E+01,3.18E-05
41.453125,9.99E-07,2.54E-07,2.35E-05,3.50E+01,2.87E-05
41.46875,9.99E-07,1.02E-07,2.01E-05,3.50E+01,2.35E-05
41.484375,9.99E-07,3.57E-07,2.00E-05,3.50E+01,2.01E-05
41.5,9.99E-07,5.82E-07,2.21E-05,3.50E+01,2.00E-05
41.515625,9.99E-07,5.31E-07,2.17E-05,3.50E+01,2.21E-05
41.53125,9.99E-07,4.36E-07,2.03E-05,3.50E+01,2.17E-05
41.546875,9.99E-07,6.06E-07,1.72E-05,3.50E+01,2.03E-05
41.5625,9.99E-07,5.44E-07,1.27E-05,3.50E+01,1.72E-05
41.578125,9.99E-07,3.19E-07,8.96E-06,3.50E+01,1.27E-05
41.59375,9.99E-07,1.11E-07,7.55E-06,3.50E+01,8.96E-06
41.609375,9.99E-07,1.32E-09,6.53E-06,3.50E+01,7.55E-06
41.625,9.99E-07,1.54E-07,4.06E-06,3.50E+01,6.53E-06
41.640625,9.99E-07,4.26E-07,3.90E-06,3.50E+01,4.06E-06
41.65625,9.99E-07,6.44E-07,5.90E-06,3.50E+01,3.90E-06
41.671875,9.99E-07,6.30E-07,8.03E-06,3.50E+01,5.90E-06
41.6875,9.99E-07,4.01E-07,8.13E-06,3.50E+01,8.03E-06
41.703125,9.99E-07,2.21E-07,8.69E-06,3.50E+01,8.13E-06
41.71875,9.99E-07,1.75E-07,1.35E-05,3.50E+01,8.69E-06
41.734375,9.99E-07,2.35E-07,2.28E-05,3.50E+01,1.35E-05
41.75,9.99E-07,3.80E-07,3.53E-05,3.50E+01,2.28E-05
41.765625,9.99E-07,2.34E-07,5.07E-05,3.50E+01,3.53E-05
41.78125,9.99E-07,5.67E-09,6.25E-05,3.50E+01,5.07E-05
41.796875,9.99E-07,1.30E-07,6.59E-05,3.50E+01,6.25E-05
41.8125,9.99E-07,4.40E-07,6.59E-05,3.50E+01,6.59E-05
41.828125,9.99E-07,7.77E-07,6.66E-05,3.50E+01,6.59E-05
41.84375,9.99E-07,8.77E-07,7.05E-05,3.50E+01,6.66E-05
41.859375,9.99E-07,1.04E-06,7.40E-05,3.50E+01,7.05E-05
41.875,9.99E-07,1.04E-06,7.63E-05,3.50E+01,7.40E-05
41.890625,9.99E-07,6.86E-07,7.43E-05,3.50E+01,7.63E-05
41.90625,9.99E-07,2.68E-07,6.76E-05,3.50E+01,7.43E-05
41.921875,9.99E-07,2.06E-07,5.84E-05,3.50E+01,6.76E-05
41.9375,9.99E-07,5.73E-07,5.20E-05,3.50E+01,5.84E-05
41.953125,9.99E-07,9.40E-07,5.28E-05,3.50E+01,5.20E-05
41.96875,9.99E-07,8.62E-07,5.60E-05,3.50E+01,5.28E-05
41.984375,9.99E-07,5.24E-07,6.02E-05,3.50E+01,5.60E-05
42,9.99E-07,4.07E-07,6.53E-05,3.50E+01,6.02E-05
42.015625,5.07E-05,5.88E-07,6.34E-05,3.50E+01,6.53E-05
42.03125,0.000389934,5.67E-07,5.52E-05,3.50E+01,6.34E-05
42.046875,0.000800279,3.28E-07,4.65E-05,3.50E+01,5.52E-05
42.0625,0.000962522,9.99E-08,3.85E-05,3.50E+01,4.65E-05
42.078125,0.000993874,4.78E-09,3.79E-05,3.50E+01,3.85E-05
42.09375,0.000998258,9.02E-08,4.41E-05,3.50E+01,3.79E-05
42.109375,0.000998893,3.25E-07,5.26E-05,3.50E+01,4.41E-05
42.125,0.000998988,5.32E-07,5.97E-05,3.50E+01,5.26E-05
42.140625,0.000999,7.26E-07,6.43E-05,3.50E+01,5.97E-05
42.15625,0.000999001,5.50E-07,7.33E-05,3.50E+01,6.43E-05
42.171875,0.000999001,4.03E-07,8.34E-05,3.50E+01,7.33E-05
42.1875,0.000999001,2.96E-07,0.000102754,3.50E+01,8.34E-05
42.203125,0.000999001,2.64E-07,0.000133396,3.50E+01,0.000102754
42.21875,0.000999001,4.32E-07,0.000163565,3.50E+01,0.000133396
42.234375,0.000999001,5.44E-07,0.000200165,3.50E+01,0.000163565
42.25,0.000999001,3.51E-07,0.000243282,3.50E+01,0.000200165
42.265625,0.000999001,9.31E-08,0.000269058,3.50E+01,0.000243282
42.28125,0.000999001,1.19E-07,0.000276686,3.50E+01,0.000269058
42.296875,0.000999001,3.39E-07,0.000281898,3.50E+01,0.000276686
42.3125,0.000999001,6.66E-07,0.000293035,3.50E+01,0.000281898
42.328125,0.000999001,1.16E-06,0.000309144,3.50E+01,0.000293035
42.34375,0.000999001,1.65E-06,0.000318243,3.50E+01,0.000309144
42.359375,0.000999001,2.15E-06,0.000314494,3.50E+01,0.000318243
42.375,0.000999001,1.91E-06,0.000299083,3.50E+01,0.000314494
42.390625,0.000999001,1.25E-06,0.000280476,3.50E+01,0.000299083
42.40625,0.000999001,6.70E-07,0.000267004,3.50E+01,0.000280476
42.421875,0.000999001,2.47E-07,0.000267006,3.50E+01,0.000267004
42.4375,0.000999001,2.19E-07,0.000267559,3.50E+01,0.000267006
42.453125,0.000999001,3.72E-07,0.000253955,3.50E+01,0.000267559
42.46875,0.000999001,3.09E-07,0.000251788,3.50E+01,0.000253955
42.484375,0.000999001,1.61E-07,0.000263717,3.50E+01,0.000251788
42.5,0.000999001,4.54E-07,0.000278033,3.50E+01,0.000263717
42.515625,0.000999001,8.35E-07,0.00029361,3.50E+01,0.000278033
42.53125,0.000999001,9.63E-07,0.000314905,3.50E+01,0.00029361
42.546875,0.000999001,1.10E-06,0.000323611,3.50E+01,0.000314905
42.5625,0.000999001,9.26E-07,0.000316174,3.50E+01,0.000323611
42.578125,0.000999001,4.98E-07,0.000310391,3.50E+01,0.000316174
42.59375,0.000999001,3.18E-07,0.000296091,3.50E+01,0.000310391
42.609375,0.000999001,8.82E-08,0.000280802,3.50E+01,0.000296091
42.625,0.000999001,6.24E-09,0.000269858,3.50E+01,0.000280802
42.640625,0.000999001,4.95E-08,0.000254097,3.50E+01,0.000269858
42.65625,0.000999001,6.33E-08,0.000231026,3.50E+01,0.000254097
42.671875,0.000999001,8.33E-08,0.000194459,3.50E+01,0.000231026
42.6875,0.000999001,3.45E-08,0.000160643,3.50E+01,0.000194459
42.703125,0.000999001,1.08E-07,1.30E-04,3.50E+01,0.000160643
42.71875,0.000999001,6.46E-07,9.80E-05,3.50E+01,1.30E-04
42.734375,0.000999001,1.38E-06,7.57E-05,3.50E+01,9.80E-05
42.75,0.000999001,1.85E-06,6.50E-05,3.50E+01,7.57E-05
42.765625,0.000999001,1.97E-06,6.01E-05,3.50E+01,6.50E-05
42.78125,0.000999001,1.81E-06,5.91E-05,3.50E+01,6.01E-05
42.796875,0.000999001,1.68E-06,5.80E-05,3.50E+01,5.91E-05
42.8125,0.000999001,1.61E-06,5.39E-05,3.50E+01,5.80E-05
42.828125,0.000999001,1.30E-06,5.10E-05,3.50E+01,5.39E-05
42.84375,0.000999001,1.05E-06,5.28E-05,3.50E+01,5.10E-05
42.859375,0.000999001,9.52E-07,5.43E-05,3.50E+01,5.28E-05
42.875,0.000999001,1.12E-06,5.28E-05,3.50E+01,5.43E-05
42.890625,0.000999001,1.47E-06,4.98E-05,3.50E+01,5.28E-05
42.90625,0.000999001,1.65E-06,4.96E-05,3.50E+01,4.98E-05
42.921875,0.000999001,1.63E-06,5.41E-05,3.50E+01,4.96E-05
42.9375,0.000999001,9.82E-07,6.17E-05,3.50E+01,5.41E-05
42.953125,0.000999001,5.20E-07,6.91E-05,3.50E+01,6.17E-05
42.96875,0.000999001,9.71E-07,7.02E-05,3.50E+01,6.91E-05
42.984375,0.000999001,1.15E-06,6.75E-05,3.50E+01,7.02E-05
43,0.000999001,1.27E-06,6.50E-05,3.50E+01,6.75E-05
43.015625,0.000949268,1.15E-06,6.03E-05,3.50E+01,6.50E-05
43.03125,0.000610066,7.85E-07,5.85E-05,3.50E+01,6.03E-05
43.046875,0.000199721,3.54E-07,6.48E-05,3.50E+01,5.85E-05
43.0625,3.75E-05,1.97E-07,7.23E-05,3.50E+01,6.48E-05
43.078125,6.13E-06,8.42E-08,7.02E-05,3.50E+01,7.23E-05
43.09375,1.74E-06,4.06E-09,6.40E-05,3.50E+01,7.02E-05
43.109375,1.11E-06,1.07E-08,5.99E-05,3.50E+01,6.40E-05
43.125,1.01E-06,6.05E-08,5.58E-05,3.50E+01,5.99E-05
43.140625,1.00E-06,5.88E-08,4.65E-05,3.50E+01,5.58E-05
43.15625,9.99E-07,3.35E-08,3.30E-05,3.50E+01,4.65E-05
43.171875,9.99E-07,2.38E-08,2.06E-05,3.50E+01,3.30E-05
43.1875,9.99E-07,4.26E-07,9.80E-06,3.50E+01,2.06E-05
43.203125,9.99E-07,1.13E-06,4.53E-06,3.50E+01,9.80E-06
43.21875,9.99E-07,1.79E-06,4.66E-06,3.50E+01,4.53E-06
43.234375,9.99E-07,2.15E-06,6.90E-06,3.50E+01,4.66E-06
43.25,9.99E-07,2.29E-06,8.60E-06,3.50E+01,6.90E-06
43.265625,9.99E-07,2.93E-06,7.42E-06,3.50E+01,8.60E-06
43.28125,9.99E-07,3.18E-06,5.48E-06,3.50E+01,7.42E-06
43.296875,9.99E-07,3.48E-06,4.47E-06,3.50E+01,5.48E-06
43.3125,9.99E-07,3.74E-06,4.43E-06,3.50E+01,4.47E-06
43.328125,9.99E-07,3.19E-06,6.71E-06,3.50E+01,4.43E-06
43.34375,9.99E-07,2.44E-06,1.16E-05,3.50E+01,6.71E-06
43.359375,9.99E-07,1.66E-06,1.47E-05,3.50E+01,1.16E-05
43.375,9.99E-07,1.18E-06,1.52E-05,3.50E+01,1.47E-05
43.390625,9.99E-07,9.22E-07,1.71E-05,3.50E+01,1.52E-05
43.40625,9.99E-07,5.03E-07,2.34E-05,3.50E+01,1.71E-05
43.421875,9.99E-07,1.87E-07,3.00E-05,3.50E+01,2.34E-05
43.4375,9.99E-07,1.69E-07,3.19E-05,3.50E+01,3.00E-05
43.453125,9.99E-07,4.37E-07,2.97E-05,3.50E+01,3.19E-05
43.46875,9.99E-07,8.58E-07,2.61E-05,3.50E+01,2.97E-05
43.484375,9.99E-07,1.19E-06,2.29E-05,3.50E+01,2.61E-05
43.5,9.99E-07,1.60E-06,1.96E-05,3.50E+01,2.29E-05
43.515625,9.99E-07,1.65E-06,2.01E-05,3.50E+01,1.96E-05
43.53125,9.99E-07,1.51E-06,2.37E-05,3.50E+01,2.01E-05
43.546875,9.99E-07,1.43E-06,2.57E-05,3.50E+01,2.37E-05
43.5625,9.99E-07,1.31E-06,2.23E-05,3.50E+01,2.57E-05
43.578125,9.99E-07,1.13E-06,1.74E-05,3.50E+01,2.23E-05
43.59375,9.99E-07,9.35E-07,1.62E-05,3.50E+01,1.74E-05
43.609375,9.99E-07,9.36E-07,1.17E-05,3.50E+01,1.62E-05
43.625,9.99E-07,8.28E-07,4.63E-06,3.50E+01,1.17E-05
43.640625,9.99E-07,1.13E-06,1.32E-06,3.50E+01,4.63E-06
43.65625,9.99E-07,2.00E-06,2.43E-06,3.50E+01,1.32E-06
43.671875,9.99E-07,2.43E-06,8.12E-06,3.50E+01,2.43E-06
43.6875,9.99E-07,2.48E-06,1.64E-05,3.50E+01,8.12E-06
43.703125,9.99E-07,2.05E-06,2.23E-05,3.50E+01,1.64E-05
43.71875,9.99E-07,1.67E-06,2.56E-05,3.50E+01,2.23E-05
43.734375,9.99E-07,1.76E-06,2.70E-05,3.50E+01,2.56E-05
43.75,9.99E-07,2.03E-06,2.56E-05,3.50E+01,2.70E-05
43.765625,9.99E-07,2.44E-06,2.62E-05,3.50E+01,2.56E-05
43.78125,9.99E-07,3.16E-06,2.69E-05,3.50E+01,2.62E-05
43.796875,9.99E-07,4.31E-06,2.87E-05,3.50E+01,2.69E-05
43.8125,9.99E-07,5.14E-06,3.52E-05,3.50E+01,2.87E-05
43.828125,9.99E-07,5.59E-06,4.48E-05,3.50E+01,3.52E-05
43.84375,9.99E-07,5.78E-06,5.07E-05,3.50E+01,4.48E-05
43.859375,9.99E-07,5.00E-06,5.10E-05,3.50E+01,5.07E-05
43.875,9.99E-07,3.27E-06,5.69E-05,3.50E+01,5.10E-05
43.890625,9.99E-07,1.67E-06,7.11E-05,3.50E+01,5.69E-05
43.90625,9.99E-07,1.32E-06,7.91E-05,3.50E+01,7.11E-05
43.921875,9.99E-07,1.97E-06,8.00E-05,3.50E+01,7.91E-05
43.9375,9.99E-07,2.64E-06,7.92E-05,3.50E+01,8.00E-05
43.953125,9.99E-07,2.93E-06,7.72E-05,3.50E+01,7.92E-05
43.96875,9.99E-07,3.29E-06,7.30E-05,3.50E+01,7.72E-05
43.984375,9.99E-07,3.35E-06,6.78E-05,3.50E+01,7.30E-05
44,9.99E-07,3.06E-06,6.53E-05,3.50E+01,6.78E-05
44.015625,5.07E-05,2.73E-06,6.43E-05,3.50E+01,6.53E-05
44.03125,0.000389934,2.43E-06,6.16E-05,3.50E+01,6.43E-05
44.046875,0.000800279,2.10E-06,5.78E-05,3.50E+01,6.16E-05
44.0625,0.000962522,1.95E-06,5.54E-05,3.50E+01,5.78E-05
44.078125,0.000993874,1.88E-06,5.15E-05,3.50E+01,5.54E-05
44.09375,0.000998258,1.98E-06,5.18E-05,3.50E+01,5.15E-05
44.109375,0.000998893,1.86E-06,6.03E-05,3.50E+01,5.18E-05
44.125,0.000998988,2.57E-06,8.06E-05,3.50E+01,6.03E-05
44.140625,0.000999,4.08E-06,0.000110528,3.50E+01,8.06E-05
44.15625,0.000999001,5.02E-06,0.000145566,3.50E+01,0.000110528
44.171875,0.000999001,5.20E-06,0.000169614,3.50E+01,0.000145566
44.1875,0.000999001,5.20E-06,0.000183641,3.50E+01,0.000169614
44.203125,0.000999001,5.48E-06,0.000191777,3.50E+01,0.000183641
44.21875,0.000999001,5.99E-06,0.000185387,3.50E+01,0.000191777
44.234375,0.000999001,6.98E-06,0.000173365,3.50E+01,0.000185387
44.25,0.000999001,8.16E-06,0.000165178,3.50E+01,0.000173365
44.265625,0.000999001,9.50E-06,0.000166892,3.50E+01,0.000165178
44.28125,0.000999001,1.06E-05,0.000178662,3.50E+01,0.000166892
44.296875,0.000999001,1.11E-05,0.000194773,3.50E+01,0.000178662
44.3125,0.000999001,1.04E-05,0.000204094,3.50E+01,0.000194773
44.328125,0.000999001,8.93E-06,0.000208007,3.50E+01,0.000204094
44.34375,0.000999001,6.75E-06,0.000209739,3.50E+01,0.000208007
44.359375,0.000999001,3.65E-06,0.000213208,3.50E+01,0.000209739
44.375,0.000999001,2.04E-06,0.000226369,3.50E+01,0.000213208
44.390625,0.000999001,2.40E-06,0.000244803,3.50E+01,0.000226369
44.40625,0.000999001,3.40E-06,0.000255109,3.50E+01,0.000244803
44.421875,0.000999001,4.52E-06,0.000264958,3.50E+01,0.000255109
44.4375,0.000999001,5.41E-06,0.000288402,3.50E+01,0.000264958
44.453125,0.000999001,6.06E-06,0.000291317,3.50E+01,0.000288402
44.46875,0.000999001,6.40E-06,0.000270468,3.50E+01,0.000291317
44.484375,0.000999001,5.96E-06,0.000249312,3.50E+01,0.000270468
44.5,0.000999001,5.70E-06,0.000237752,3.50E+01,0.000249312
44.515625,0.000999001,5.70E-06,0.000246394,3.50E+01,0.000237752
44.53125,0.000999001,6.09E-06,0.000256132,3.50E+01,0.000246394
44.546875,0.000999001,6.10E-06,0.000264404,3.50E+01,0.000256132
44.5625,0.000999001,6.52E-06,0.000276113,3.50E+01,0.000264404
44.578125,0.000999001,6.93E-06,0.000296137,3.50E+01,0.000276113
44.59375,0.000999001,7.15E-06,0.000295847,3.50E+01,0.000296137
44.609375,0.000999001,9.88E-06,0.000267925,3.50E+01,0.000295847
44.625,0.000999001,1.46E-05,0.000234657,3.50E+01,0.000267925
44.640625,0.000999001,1.89E-05,0.000217661,3.50E+01,0.000234657
44.65625,0.000999001,2.13E-05,0.000203642,3.50E+01,0.000217661
44.671875,0.000999001,2.31E-05,0.000195305,3.50E+01,0.000203642
44.6875,0.000999001,2.81E-05,0.000197643,3.50E+01,0.000195305
44.703125,0.000999001,3.24E-05,0.000201707,3.50E+01,0.000197643
44.71875,0.000999001,3.73E-05,0.000208118,3.50E+01,0.000201707
44.734375,0.000999001,4.50E-05,0.000208805,3.50E+01,0.000208118
44.75,0.000999001,5.17E-05,0.000202845,3.50E+01,0.000208805
44.765625,0.000999001,5.68E-05,0.000183432,3.50E+01,0.000202845
44.78125,0.000999001,5.96E-05,0.000172772,3.50E+01,0.000183432
44.796875,0.000999001,5.87E-05,0.000169768,3.50E+01,0.000172772
44.8125,0.000999001,5.28E-05,0.000175251,3.50E+01,0.000169768
44.828125,0.000999001,4.26E-05,0.000185496,3.50E+01,0.000175251
44.84375,0.000999001,3.40E-05,0.000198808,3.50E+01,0.000185496
44.859375,0.000999001,3.26E-05,0.000200316,3.50E+01,0.000198808
44.875,0.000999001,3.62E-05,0.000198944,3.50E+01,0.000200316
44.890625,0.000999001,4.19E-05,0.000195771,3.50E+01,0.000198944
44.90625,0.000999001,4.56E-05,0.000196245,3.50E+01,0.000195771
44.921875,0.000999001,5.05E-05,0.000187614,3.50E+01,0.000196245
44.9375,0.000999001,5.40E-05,0.000173883,3.50E+01,0.000187614
44.953125,0.000999001,5.55E-05,0.000160603,3.50E+01,0.000173883
44.96875,0.000999001,5.54E-05,0.000149989,3.50E+01,0.000160603
44.984375,0.000999001,5.63E-05,0.000145867,3.50E+01,0.000149989
45,0.000999001,5.90E-05,0.000152475,3.50E+01,0.000145867
45.015625,0.000999001,6.09E-05,0.000159043,3.50E+01,0.000152475
45.03125,0.000999001,6.27E-05,0.000165461,3.50E+01,0.000159043
45.046875,0.000999001,6.68E-05,0.000188854,3.50E+01,0.000165461
45.0625,0.000999001,6.54E-05,0.000214146,3.50E+01,0.000188854
45.078125,0.000999001,6.54E-05,0.000216098,3.50E+01,0.000214146
45.09375,0.000999001,7.25E-05,0.000212812,3.50E+01,0.000216098
45.109375,0.000999001,8.51E-05,0.000212453,3.50E+01,0.000212812
45.125,0.000999001,0.000100136,0.00021202,3.50E+01,0.000212453
45.140625,0.000999001,0.000109598,0.000203744,3.50E+01,0.00021202
45.15625,0.000999001,0.000118176,0.000206858,3.50E+01,0.000203744
45.171875,0.000999001,0.000132262,0.000207247,3.50E+01,0.000206858
45.1875,0.000999001,0.000146887,0.000212644,3.50E+01,0.000207247
45.203125,0.000999001,0.000164087,0.000216504,3.50E+01,0.000212644
45.21875,0.000999001,0.000189966,0.000216685,3.50E+01,0.000216504
45.234375,0.000999001,0.000221065,0.000211947,3.50E+01,0.000216685
45.25,0.000999001,0.000253544,0.000204581,3.50E+01,0.000211947
45.265625,0.000999001,0.00028563,0.000206983,3.50E+01,0.000204581
45.28125,0.000999001,0.000311359,0.000206842,3.50E+01,0.000206983
45.296875,0.000999001,0.000319153,0.00021613,3.50E+01,0.000206842
45.3125,0.000999001,0.00031248,0.000244075,3.50E+01,0.00021613
45.328125,0.000999001,0.00029352,0.000269232,3.50E+01,0.000244075
45.34375,0.000999001,0.000279666,0.00028546,3.50E+01,0.000269232
45.359375,0.000999001,0.000282666,0.000285654,3.50E+01,0.00028546
45.375,0.000999001,0.000289413,0.000299902,3.50E+01,0.000285654
45.390625,0.000999001,0.000287834,0.000310464,3.50E+01,0.000299902
45.40625,0.000999001,0.000293567,0.000309743,3.50E+01,0.000310464
45.421875,0.000999001,0.000302975,0.000286174,3.50E+01,0.000309743
45.4375,0.000999001,0.000312647,0.00026409,3.50E+01,0.000286174
45.453125,0.000999001,0.000315054,0.000252276,3.50E+01,0.00026409
45.46875,0.000999001,0.000313616,0.000254518,3.50E+01,0.000252276
45.484375,0.000999001,0.000310475,0.000263823,3.50E+01,0.000254518
45.5,0.000999001,0.000303918,0.000258753,3.50E+01,0.000263823
45.515625,0.000999001,0.00029534,0.000249003,3.50E+01,0.000258753
45.53125,0.000999001,0.000296321,0.000231189,3.50E+01,0.000249003
45.546875,0.000999001,0.000298159,0.000213088,3.50E+01,0.000231189
45.5625,0.000999001,0.000284361,0.00019309,3.50E+01,0.000213088
45.578125,0.000999001,0.000257161,0.000172209,3.50E+01,0.00019309
45.59375,0.000999001,0.000232619,0.000163902,3.50E+01,0.000172209
45.609375,0.000999001,0.000216942,0.000167464,3.50E+01,0.000163902
45.625,0.000999001,0.000204495,0.000172683,3.50E+01,0.000167464
45.640625,0.000999001,0.000189771,0.000167092,3.50E+01,0.000172683
45.65625,0.000999001,0.000170631,0.000159206,3.50E+01,0.000167092
45.671875,0.000999001,0.000153688,0.0001516,3.50E+01,0.000159206
45.6875,0.000999001,0.000134746,0.000148265,3.50E+01,0.0001516
45.703125,0.000999001,1.11E-04,0.000146386,3.50E+01,0.000148265
45.71875,0.000999001,8.87E-05,0.000143979,3.50E+01,0.000146386
45.734375,0.000999001,6.89E-05,0.00013857,3.50E+01,0.000143979
45.75,0.000999001,5.14E-05,0.000134123,3.50E+01,0.00013857
45.765625,0.000999001,3.74E-05,0.000130757,3.50E+01,0.000134123
45.78125,0.000999001,2.91E-05,1.18E-04,3.50E+01,0.000130757
45.796875,0.000999001,3.21E-05,9.71E-05,3.50E+01,1.18E-04
45.8125,0.000999001,3.90E-05,8.47E-05,3.50E+01,9.71E-05
45.828125,0.000999001,4.44E-05,7.79E-05,3.50E+01,8.47E-05
45.84375,0.000999001,4.78E-05,7.59E-05,3.50E+01,7.79E-05
45.859375,0.000999001,5.14E-05,6.67E-05,3.50E+01,7.59E-05
45.875,0.000999001,5.59E-05,5.89E-05,3.50E+01,6.67E-05
45.890625,0.000999001,5.90E-05,5.33E-05,3.50E+01,5.89E-05
45.90625,0.000999001,5.95E-05,5.00E-05,3.50E+01,5.33E-05
45.921875,0.000999001,6.05E-05,4.72E-05,3.50E+01,5.00E-05
45.9375,0.000999001,5.98E-05,4.79E-05,3.50E+01,4.72E-05
45.953125,0.000999001,6.14E-05,5.27E-05,3.50E+01,4.79E-05
45.96875,0.000999001,6.52E-05,5.41E-05,3.50E+01,5.27E-05
45.984375,0.000999001,6.66E-05,5.71E-05,3.50E+01,5.41E-05
46,0.000999001,7.22E-05,6.65E-05,3.50E+01,5.71E-05
46.015625,0.000949268,7.57E-05,7.69E-05,3.50E+01,6.65E-05
46.03125,0.000610066,6.94E-05,6.73E-05,3.50E+01,7.69E-05
46.046875,0.000199721,5.89E-05,4.59E-05,3.50E+01,6.73E-05
46.0625,3.75E-05,5.18E-05,2.95E-05,3.50E+01,4.59E-05
46.078125,6.13E-06,5.05E-05,2.29E-05,3.50E+01,2.95E-05
46.09375,1.74E-06,4.92E-05,1.88E-05,3.50E+01,2.29E-05
46.109375,1.11E-06,4.35E-05,1.67E-05,3.50E+01,1.88E-05
46.125,1.01E-06,3.76E-05,1.71E-05,3.50E+01,1.67E-05
46.140625,1.00E-06,3.17E-05,1.95E-05,3.50E+01,1.71E-05
46.15625,9.99E-07,2.39E-05,2.11E-05,3.50E+01,1.95E-05
