Bits,InputPower,OutputPower
31.234375,0.000999001,6.45E-07
31.25,0.000999001,6.51E-07
31.265625,0.000999001,6.41E-07
31.28125,0.000999001,6.48E-07
31.296875,0.000999001,6.27E-07
31.3125,0.000999001,6.38E-07
31.328125,0.000999001,6.28E-07
31.34375,0.000999001,6.31E-07
31.359375,0.000999001,6.54E-07
31.375,0.000999001,6.09E-07
31.390625,0.000999001,6.46E-07
31.40625,0.000999001,5.76E-07
31.421875,0.000999001,6.53E-07
31.4375,0.000999001,5.65E-07
31.453125,0.000999001,6.83E-07
31.46875,0.000999001,5.69E-07
31.484375,0.000999001,6.77E-07
31.5,0.000999001,5.68E-07
31.515625,0.000999001,6.88E-07
31.53125,0.000999001,6.14E-07
31.546875,0.000999001,6.58E-07
31.5625,0.000999001,6.20E-07
31.578125,0.000999001,6.26E-07
31.59375,0.000999001,6.40E-07
31.609375,0.000999001,6.34E-07
31.625,0.000999001,5.99E-07
31.640625,0.000999001,6.64E-07
31.65625,0.000999001,5.25E-07
31.671875,0.000999001,7.10E-07
31.6875,0.000999001,4.93E-07
31.703125,0.000999001,7.17E-07
31.71875,0.000999001,5.10E-07
31.734375,0.000999001,6.54E-07
31.75,0.000999001,5.86E-07
31.765625,0.000999001,6.16E-07
31.78125,0.000999001,6.51E-07
31.796875,0.000999001,6.23E-07
31.8125,0.000999001,6.45E-07
31.828125,0.000999001,6.60E-07
31.84375,0.000999001,6.41E-07
31.859375,0.000999001,6.59E-07
31.875,0.000999001,7.05E-07
31.890625,0.000999001,5.72E-07
31.90625,0.000999001,7.54E-07
31.921875,0.000999001,5.45E-07
31.9375,0.000999001,7.00E-07
31.953125,0.000999001,6.78E-07
31.96875,0.000999001,5.65E-07
31.984375,0.000999001,7.68E-07
32,0.000999001,5.59E-07
32.015625,0.000949268,6.49E-07
32.03125,0.000610066,6.88E-07
32.046875,0.000199721,5.11E-07
32.0625,3.75E-05,7.38E-07
32.078125,6.13E-06,5.45E-07
32.09375,1.74E-06,6.08E-07
32.109375,1.11E-06,6.41E-07
32.125,1.01E-06,6.22E-07
32.140625,1.00E-06,5.76E-07
32.15625,9.99E-07,7.23E-07
32.171875,9.99E-07,5.73E-07
32.1875,9.99E-07,6.26E-07
32.203125,9.99E-07,7.50E-07
32.21875,9.99E-07,5.39E-07
32.234375,9.99E-07,6.88E-07
32.25,9.99E-07,7.33E-07
32.265625,9.99E-07,5.13E-07
32.28125,9.99E-07,6.93E-07
32.296875,9.99E-07,7.52E-07
32.3125,9.99E-07,4.29E-07
32.328125,9.99E-07,8.29E-07
32.34375,9.99E-07,6.66E-07
32.359375,9.99E-07,4.84E-07
32.375,9.99E-07,8.63E-07
32.390625,9.99E-07,5.81E-07
32.40625,9.99E-07,5.60E-07
32.421875,9.99E-07,7.47E-07
32.4375,9.99E-07,6.58E-07
32.453125,9.99E-07,5.30E-07
32.46875,9.99E-07,7.22E-07
32.484375,9.99E-07,7.23E-07
32.5,9.99E-07,4.49E-07
32.515625,9.99E-07,7.65E-07
32.53125,9.99E-07,7.39E-07
32.546875,9.99E-07,4.51E-07
32.5625,9.99E-07,6.81E-07
32.578125,9.99E-07,7.54E-07
32.59375,9.99E-07,4.95E-07
32.609375,9.99E-07,5.63E-07
32.625,9.99E-07,7.98E-07
32.640625,9.99E-07,5.46E-07
32.65625,9.99E-07,4.69E-07
32.671875,9.99E-07,7.72E-07
32.6875,9.99E-07,6.74E-07
32.703125,9.99E-07,4.40E-07
32.71875,9.99E-07,6.74E-07
32.734375,9.99E-07,8.34E-07
32.75,9.99E-07,4.88E-07
32.765625,9.99E-07,5.43E-07
32.78125,9.99E-07,8.88E-07
32.796875,9.99E-07,6.78E-07
32.8125,9.99E-07,4.23E-07
32.828125,9.99E-07,7.26E-07
32.84375,9.99E-07,9.21E-07
32.859375,9.99E-07,5.15E-07
32.875,9.99E-07,4.63E-07
32.890625,9.99E-07,9.35E-07
32.90625,9.99E-07,7.89E-07
32.921875,9.99E-07,3.64E-07
32.9375,9.99E-07,6.17E-07
32.953125,9.99E-07,1.03E-06
32.96875,9.99E-07,6.73E-07
32.984375,9.99E-07,3.04E-07
33,9.99E-07,8.33E-07
33.015625,5.07E-05,1.03E-06
33.03125,0.000389934,4.43E-07
33.046875,0.000800279,4.28E-07
33.0625,0.000962522,8.50E-07
33.078125,0.000993874,8.76E-07
33.09375,0.000998258,5.62E-07
33.109375,0.000998893,3.32E-07
33.125,0.000998988,7.90E-07
33.140625,0.000999,1.20E-06
33.15625,0.000999001,5.21E-07
33.171875,0.000999001,2.66E-07
33.1875,0.000999001,9.79E-07
33.203125,0.000999001,1.16E-06
33.21875,0.000999001,5.49E-07
33.234375,0.000999001,2.97E-07
33.25,0.000999001,7.02E-07
33.265625,0.000999001,1.25E-06
33.28125,0.000999001,8.87E-07
33.296875,0.000999001,2.07E-07
33.3125,0.000999001,5.50E-07
33.328125,0.000999001,1.24E-06
33.34375,0.000999001,1.10E-06
33.359375,0.000999001,4.33E-07
33.375,0.000999001,2.63E-07
33.390625,0.000999001,8.09E-07
33.40625,0.000999001,1.49E-06
33.421875,0.000999001,1.00E-06
33.4375,0.000999001,1.86E-07
33.453125,0.000999001,4.53E-07
33.46875,0.000999001,1.33E-06
33.484375,0.000999001,1.31E-06
33.5,0.000999001,7.25E-07
33.515625,0.000999001,2.05E-07
33.53125,0.000999001,4.44E-07
33.546875,0.000999001,1.31E-06
33.5625,0.000999001,1.67E-06
33.578125,0.000999001,7.72E-07
33.59375,0.000999001,1.13E-07
33.609375,0.000999001,4.89E-07
33.625,0.000999001,1.24E-06
33.640625,0.000999001,1.45E-06
33.65625,0.000999001,1.07E-06
33.671875,0.000999001,3.17E-07
33.6875,0.000999001,1.52E-07
33.703125,0.000999001,9.96E-07
33.71875,0.000999001,1.77E-06
33.734375,0.000999001,1.38E-06
33.75,0.000999001,6.05E-07
33.765625,0.000999001,1.89E-07
33.78125,0.000999001,2.35E-07
33.796875,0.000999001,1.08E-06
33.8125,0.000999001,1.99E-06
33.828125,0.000999001,2.27E-06
33.84375,0.000999001,7.74E-07
33.859375,0.000999001,5.75E-09
33.875,0.000999001,4.48E-07
33.890625,0.000999001,1.38E-06
33.90625,0.000999001,1.90E-06
33.921875,0.000999001,1.80E-06
33.9375,0.000999001,1.24E-06
33.953125,0.000999001,3.36E-07
33.96875,0.000999001,8.62E-08
33.984375,0.000999001,1.30E-06
34,0.000999001,2.27E-06
34.015625,0.000999001,2.27E-06
34.03125,0.000999001,2.02E-06
34.046875,0.000999001,9.04E-07
34.0625,0.000999001,1.51E-07
34.078125,0.000999001,3.79E-08
34.09375,0.000999001,1.16E-06
34.109375,0.000999001,3.01E-06
34.125,0.000999001,3.24E-06
34.140625,0.000999001,2.26E-06
34.15625,0.000999001,1.26E-06
34.171875,0.000999001,4.31E-07
34.1875,0.000999001,7.93E-09
34.203125,0.000999001,1.49E-07
34.21875,0.000999001,1.22E-06
34.234375,0.000999001,3.53E-06
34.25,0.000999001,4.50E-06
34.265625,0.000999001,3.43E-06
34.28125,0.000999001,1.90E-06
34.296875,0.000999001,9.46E-07
34.3125,0.000999001,2.11E-07
34.328125,0.000999001,9.80E-08
34.34375,0.000999001,6.06E-07
34.359375,0.000999001,2.55E-06
34.375,0.000999001,5.28E-06
34.390625,0.000999001,5.89E-06
34.40625,0.000999001,4.22E-06
34.421875,0.000999001,3.02E-06
34.4375,0.000999001,1.97E-06
34.453125,0.000999001,8.11E-07
34.46875,0.000999001,3.25E-07
34.484375,0.000999001,5.40E-07
34.5,0.000999001,2.15E-06
34.515625,0.000999001,4.87E-06
34.53125,0.000999001,5.82E-06
34.546875,0.000999001,5.69E-06
34.5625,0.000999001,5.85E-06
34.578125,0.000999001,5.41E-06
34.59375,0.000999001,4.41E-06
34.609375,0.000999001,4.32E-06
34.625,0.000999001,4.72E-06
34.640625,0.000999001,4.04E-06
34.65625,0.000999001,3.00E-06
34.671875,0.000999001,2.29E-06
34.6875,0.000999001,2.12E-06
34.703125,0.000999001,3.07E-06
34.71875,0.000999001,3.97E-06
34.734375,0.000999001,4.65E-06
34.75,0.000999001,7.19E-06
34.765625,0.000999001,1.20E-05
34.78125,0.000999001,1.64E-05
34.796875,0.000999001,1.60E-05
34.8125,0.000999001,1.27E-05
34.828125,0.000999001,1.13E-05
34.84375,0.000999001,1.10E-05
34.859375,0.000999001,9.52E-06
34.875,0.000999001,9.05E-06
34.890625,0.000999001,1.16E-05
34.90625,0.000999001,1.43E-05
34.921875,0.000999001,1.45E-05
34.9375,0.000999001,1.29E-05
34.953125,0.000999001,1.11E-05
34.96875,0.000999001,1.10E-05
34.984375,0.000999001,1.24E-05
35,0.000999001,1.39E-05
35.015625,0.000949268,1.78E-05
35.03125,0.000610066,2.48E-05
35.046875,0.000199721,3.38E-05
35.0625,3.75E-05,4.27E-05
35.078125,6.13E-06,4.23E-05
35.09375,1.74E-06,3.76E-05
35.109375,1.11E-06,3.89E-05
35.125,1.01E-06,4.44E-05
35.140625,1.00E-06,4.93E-05
35.15625,9.99E-07,5.95E-05
35.171875,9.99E-07,8.00E-05
35.1875,9.99E-07,0.000103757
35.203125,9.99E-07,0.000120786
35.21875,9.99E-07,0.000119065
35.234375,9.99E-07,0.000117299
35.25,9.99E-07,0.000125366
35.265625,9.99E-07,0.000139222
35.28125,9.99E-07,0.000153016
35.296875,9.99E-07,0.000176162
35.3125,9.99E-07,0.000223155
35.328125,9.99E-07,0.000272149
35.34375,9.99E-07,0.000312008
35.359375,9.99E-07,0.000327533
35.375,9.99E-07,0.000323803
35.390625,9.99E-07,0.000338759
35.40625,9.99E-07,0.000370116
35.421875,9.99E-07,0.000393918
35.4375,9.99E-07,0.000431075
35.453125,9.99E-07,0.00049983
35.46875,9.99E-07,0.000607384
35.484375,9.99E-07,0.000709412
35.5,9.99E-07,0.000755485
35.515625,9.99E-07,0.000774279
35.53125,9.99E-07,0.000774861
35.546875,9.99E-07,0.000789253
35.5625,9.99E-07,0.000794589
35.578125,9.99E-07,0.000757912
35.59375,9.99E-07,0.00073468
35.609375,9.99E-07,0.000753935
35.625,9.99E-07,0.000819445
35.640625,9.99E-07,0.000864669
35.65625,9.99E-07,0.00083917
35.671875,9.99E-07,0.000787259
35.6875,9.99E-07,0.000745536
35.703125,9.99E-07,0.000707524
35.71875,9.99E-07,0.000651457
35.734375,9.99E-07,0.0005747
35.75,9.99E-07,0.000489241
35.765625,9.99E-07,0.000424634
35.78125,9.99E-07,0.000409125
35.796875,9.99E-07,0.000437362
35.8125,9.99E-07,0.000481198
35.828125,9.99E-07,0.000521414
35.84375,9.99E-07,0.000559451
35.859375,9.99E-07,0.000612581
35.875,9.99E-07,0.000703632
35.890625,9.99E-07,0.00081334
35.90625,9.99E-07,0.000880988
35.921875,9.99E-07,0.00088745
35.9375,9.99E-07,0.000842629
35.953125,9.99E-07,0.000778744
35.96875,9.99E-07,0.000745142
35.984375,9.99E-07,0.000744289
36,9.99E-07,0.000769009
36.015625,5.07E-05,0.000806623
36.03125,0.000389934,0.000811486
36.046875,0.000800279,0.000785706
36.0625,0.000962522,0.00075364
36.078125,0.000993874,0.000715739
36.09375,0.000998258,0.000674563
36.109375,0.000998893,0.000631674
36.125,0.000998988,0.000560523
36.140625,0.000999,0.000475496
36.15625,0.000999001,0.000395383
36.171875,0.000999001,0.000340943
36.1875,0.000999001,0.000312511
36.203125,0.000999001,0.000309029
36.21875,0.000999001,0.000323862
36.234375,0.000999001,0.000331949
36.25,0.000999001,0.000303444
36.265625,0.000999001,0.000251604
36.28125,0.000999001,0.000187238
36.296875,0.000999001,0.000128148
36.3125,0.000999001,9.65E-05
36.328125,0.000999001,9.01E-05
36.34375,0.000999001,0.000101933
36.359375,0.000999001,0.000124275
36.375,0.000999001,0.000137198
36.390625,0.000999001,0.000123045
36.40625,0.000999001,9.52E-05
36.421875,0.000999001,6.03E-05
36.4375,0.000999001,3.50E-05
36.453125,0.000999001,2.62E-05
36.46875,0.000999001,3.08E-05
36.484375,0.000999001,4.38E-05
36.5,0.000999001,6.15E-05
36.515625,0.000999001,6.62E-05
36.53125,0.000999001,5.49E-05
36.546875,0.000999001,3.43E-05
36.5625,0.000999001,1.45E-05
36.578125,0.000999001,3.92E-06
36.59375,0.000999001,1.91E-06
36.609375,0.000999001,5.33E-06
36.625,0.000999001,1.77E-05
36.640625,0.000999001,3.24E-05
36.65625,0.000999001,3.48E-05
36.671875,0.000999001,2.39E-05
36.6875,0.000999001,1.04E-05
36.703125,0.000999001,9.30E-07
36.71875,0.000999001,1.05E-06
36.734375,0.000999001,4.97E-06
36.75,0.000999001,1.33E-05
36.765625,0.000999001,2.93E-05
36.78125,0.000999001,4.47E-05
36.796875,0.000999001,4.41E-05
36.8125,0.000999001,3.07E-05
36.828125,0.000999001,1.47E-05
36.84375,0.000999001,4.77E-06
36.859375,0.000999001,2.14E-06
36.875,0.000999001,2.61E-06
36.890625,0.000999001,8.34E-06
36.90625,0.000999001,2.19E-05
36.921875,0.000999001,3.07E-05
36.9375,0.000999001,2.65E-05
36.953125,0.000999001,1.57E-05
36.96875,0.000999001,7.55E-06
36.984375,0.000999001,6.71E-06
37,0.000999001,9.46E-06
37.015625,0.000999001,1.77E-05
37.03125,0.000999001,3.40E-05
37.046875,0.000999001,5.35E-05
37.0625,0.000999001,5.87E-05
37.078125,0.000999001,4.55E-05
37.09375,0.000999001,3.69E-05
37.109375,0.000999001,3.74E-05
37.125,0.000999001,4.18E-05
37.140625,0.000999001,4.62E-05
37.15625,0.000999001,6.01E-05
37.171875,0.000999001,8.54E-05
37.1875,0.000999001,0.00011181
37.203125,0.000999001,0.000112273
37.21875,0.000999001,9.83E-05
37.234375,0.000999001,0.000100628
37.25,0.000999001,0.000111924
37.265625,0.000999001,0.000125253
37.28125,0.000999001,0.000142677
37.296875,0.000999001,0.00018322
37.3125,0.000999001,0.000236914
37.328125,0.000999001,0.000273525
37.34375,0.000999001,0.000268519
37.359375,0.000999001,0.000255584
37.375,0.000999001,0.000290865
37.390625,0.000999001,0.000337072
37.40625,0.000999001,0.000373167
37.421875,0.000999001,0.00042571
37.4375,0.000999001,0.000502021
37.453125,0.000999001,0.000563687
37.46875,0.000999001,0.000588558
37.484375,0.000999001,0.000585307
37.5,0.000999001,0.000597424
37.515625,0.000999001,0.000678503
37.53125,0.000999001,0.000756775
37.546875,0.000999001,0.000805239
37.5625,0.000999001,0.000850064
37.578125,0.000999001,0.000860141
37.59375,0.000999001,0.000834284
37.609375,0.000999001,0.000826032
37.625,0.000999001,0.000836557
37.640625,0.000999001,0.00081363
37.65625,0.000999001,0.000759348
37.671875,0.000999001,0.000765583
37.6875,0.000999001,0.00072867
37.703125,0.000999001,0.000656932
37.71875,0.000999001,0.000588695
37.734375,0.000999001,0.000545367
37.75,0.000999001,0.000540485
37.765625,0.000999001,0.000538816
37.78125,0.000999001,0.000542643
37.796875,0.000999001,0.000531701
37.8125,0.000999001,0.000533351
37.828125,0.000999001,0.000569442
37.84375,0.000999001,0.000651576
37.859375,0.000999001,0.000707474
37.875,0.000999001,0.000731286
37.890625,0.000999001,0.000742955
37.90625,0.000999001,0.00072675
37.921875,0.000999001,0.000677024
37.9375,0.000999001,0.000655724
37.953125,0.000999001,0.000639989
37.96875,0.000999001,0.000601643
37.984375,0.000999001,0.000555506
38,0.000999001,0.000569228
38.015625,0.000999001,0.0005872
38.03125,0.000999001,0.000577973
38.046875,0.000999001,0.000621161
38.0625,0.000999001,0.000709237
38.078125,0.000999001,0.000764624
38.09375,0.000999001,0.000765627
38.109375,0.000999001,0.000710791
38.125,0.000999001,0.000627478
38.140625,0.000999001,0.000568138
38.15625,0.000999001,0.000548878
38.171875,0.000999001,0.000571481
38.1875,0.000999001,0.000623961
38.203125,0.000999001,0.000688086
38.21875,0.000999001,0.000709857
38.234375,0.000999001,0.000705538
38.25,0.000999001,0.000679351
38.265625,0.000999001,0.00062156
38.28125,0.000999001,0.000570391
38.296875,0.000999001,0.000566645
38.3125,0.000999001,0.000591428
38.328125,0.000999001,0.000642754
38.34375,0.000999001,0.000692109
38.359375,0.000999001,0.000690097
38.375,0.000999001,0.000661198
38.390625,0.000999001,0.000617188
38.40625,0.000999001,0.00056951
38.421875,0.000999001,0.000527803
38.4375,0.000999001,0.000527518
38.453125,0.000999001,0.000589636
38.46875,0.000999001,0.000680863
38.484375,0.000999001,0.000751365
38.5,0.000999001,0.000749947
38.515625,0.000999001,0.000680929
38.53125,0.000999001,0.000598037
38.546875,0.000999001,0.000568717
38.5625,0.000999001,0.000568293
38.578125,0.000999001,0.000560317
38.59375,0.000999001,0.000560064
38.609375,0.000999001,0.000591848
38.625,0.000999001,0.000641483
38.640625,0.000999001,0.000667396
38.65625,0.000999001,0.000680855
38.671875,0.000999001,0.000722389
38.6875,0.000999001,0.000758305
38.703125,0.000999001,0.000773114
38.71875,0.000999001,0.000756234
38.734375,0.000999001,0.000688039
38.75,0.000999001,0.000610316
38.765625,0.000999001,0.000556833
38.78125,0.000999001,0.000553843
38.796875,0.000999001,0.000564262
38.8125,0.000999001,0.000554205
38.828125,0.000999001,0.000520505
38.84375,0.000999001,0.000516759
38.859375,0.000999001,0.000549295
38.875,0.000999001,0.000615936
38.890625,0.000999001,0.000699315
38.90625,0.000999001,0.000734649
38.921875,0.000999001,0.000737903
38.9375,0.000999001,0.000759359
38.953125,0.000999001,0.000784298
38.96875,0.000999001,0.000789785
38.984375,0.000999001,0.000798316
39,0.000999001,0.000807443
39.015625,0.000949268,0.00082866
39.03125,0.000610066,0.000816626
39.046875,0.000199721,0.000750723
39.0625,3.75E-05,0.00065547
39.078125,6.13E-06,0.000597673
39.09375,1.74E-06,0.000593411
39.109375,1.11E-06,0.000604001
39.125,1.01E-06,0.00058789
39.140625,1.00E-06,0.000512448
39.15625,9.99E-07,0.000446272
39.171875,9.99E-07,0.000387883
39.1875,9.99E-07,0.00034152
39.203125,9.99E-07,0.000300298
39.21875,9.99E-07,0.000273814
39.234375,9.99E-07,0.000281597
39.25,9.99E-07,0.000281655
39.265625,9.99E-07,0.000248785
39.28125,9.99E-07,0.000201428
39.296875,9.99E-07,0.000157268
39.3125,9.99E-07,0.000135212
39.328125,9.99E-07,0.000129124
39.34375,9.99E-07,0.000126155
39.359375,9.99E-07,0.000124374
39.375,9.99E-07,0.000125733
39.390625,9.99E-07,0.000121503
39.40625,9.99E-07,9.61E-05
39.421875,9.99E-07,6.81E-05
39.4375,9.99E-07,4.93E-05
39.453125,9.99E-07,3.73E-05
39.46875,9.99E-07,4.20E-05
39.484375,9.99E-07,4.80E-05
39.5,9.99E-07,5.05E-05
39.515625,9.99E-07,5.70E-05
39.53125,9.99E-07,5.04E-05
39.546875,9.99E-07,3.36E-05
39.5625,9.99E-07,1.54E-05
39.578125,9.99E-07,5.81E-06
39.59375,9.99E-07,3.90E-06
39.609375,9.99E-07,1.13E-05
39.625,9.99E-07,1.85E-05
39.640625,9.99E-07,2.13E-05
39.65625,9.99E-07,2.64E-05
39.671875,9.99E-07,2.29E-05
39.6875,9.99E-07,1.13E-05
39.703125,9.99E-07,2.31E-06
39.71875,9.99E-07,8.64E-07
39.734375,9.99E-07,6.07E-06
39.75,9.99E-07,2.01E-05
39.765625,9.99E-07,3.22E-05
39.78125,9.99E-07,4.10E-05
39.796875,9.99E-07,4.17E-05
39.8125,9.99E-07,3.19E-05
39.828125,9.99E-07,1.49E-05
39.84375,9.99E-07,5.23E-06
39.859375,9.99E-07,9.39E-07
39.875,9.99E-07,3.50E-06
39.890625,9.99E-07,1.19E-05
39.90625,9.99E-07,1.79E-05
39.921875,9.99E-07,2.18E-05
39.9375,9.99E-07,2.42E-05
39.953125,9.99E-07,1.65E-05
39.96875,9.99E-07,7.55E-06
39.984375,9.99E-07,3.72E-06
40,9.99E-07,5.81E-06
40.015625,9.99E-07,1.70E-05
40.03125,9.99E-07,3.24E-05
40.046875,9.99E-07,4.28E-05
40.0625,9.99E-07,4.78E-05
40.078125,9.99E-07,4.71E-05
40.09375,9.99E-07,3.97E-05
40.109375,9.99E-07,3.49E-05
40.125,9.99E-07,3.50E-05
40.140625,9.99E-07,4.56E-05
40.15625,9.99E-07,6.55E-05
40.171875,9.99E-07,8.88E-05
40.1875,9.99E-07,0.000103693
40.203125,9.99E-07,0.000112947
40.21875,9.99E-07,0.000112887
40.234375,9.99E-07,0.000114556
40.25,9.99E-07,0.000111884
40.265625,9.99E-07,0.000122891
40.28125,9.99E-07,0.000154472
40.296875,9.99E-07,0.000195841
40.3125,9.99E-07,0.000229411
40.328125,9.99E-07,0.000265685
40.34375,9.99E-07,0.000278633
40.359375,9.99E-07,0.000278519
40.375,9.99E-07,0.000294984
40.390625,9.99E-07,0.000333212
40.40625,9.99E-07,0.000388871
40.421875,9.99E-07,0.000460267
40.4375,9.99E-07,0.000524775
40.453125,9.99E-07,0.000576768
40.46875,9.99E-07,0.000601441
40.484375,9.99E-07,0.000605709
40.5,9.99E-07,0.000635033
40.515625,9.99E-07,0.000683722
40.53125,9.99E-07,0.000741228
40.546875,9.99E-07,0.00080402
40.5625,9.99E-07,0.000847609
40.578125,9.99E-07,0.00086143
40.59375,9.99E-07,0.000857735
40.609375,9.99E-07,0.000838841
40.625,9.99E-07,0.000829533
40.640625,9.99E-07,0.000820516
40.65625,9.99E-07,0.000812382
40.671875,9.99E-07,0.000783098
40.6875,9.99E-07,0.000703833
40.703125,9.99E-07,0.000627003
40.71875,9.99E-07,0.000579652
40.734375,9.99E-07,0.000549009
40.75,9.99E-07,0.000553738
40.765625,9.99E-07,0.000557952
40.78125,9.99E-07,0.000541149
40.796875,9.99E-07,0.000536121
40.8125,9.99E-07,0.000579152
40.828125,9.99E-07,0.000655026
40.84375,9.99E-07,0.000706845
40.859375,9.99E-07,0.000745387
40.875,9.99E-07,0.000760666
40.890625,9.99E-07,0.000742175
40.90625,9.99E-07,0.00072732
40.921875,9.99E-07,0.000709315
40.9375,9.99E-07,0.000676342
40.953125,9.99E-07,0.000599591
40.96875,9.99E-07,0.000528547
40.984375,9.99E-07,0.000514047
41,9.99E-07,0.000528308
41.015625,5.07E-05,0.000544361
41.03125,0.000389934,0.000552913
41.046875,0.000800279,0.000595646
41.0625,0.000962522,0.000634226
41.078125,0.000993874,0.000645611
41.09375,0.000998258,0.000651774
41.109375,0.000998893,0.000629638
41.125,0.000998988,0.00058392
41.140625,0.000999,0.000539172
41.15625,0.000999001,0.000523419
41.171875,0.000999001,0.000540556
41.1875,0.000999001,0.0005662
41.203125,0.000999001,0.000595062
41.21875,0.000999001,0.000625046
41.234375,0.000999001,0.000677587
41.25,0.000999001,0.0006791
41.265625,0.000999001,0.000632506
41.28125,0.000999001,0.000583818
41.296875,0.000999001,0.000586722
41.3125,0.000999001,0.000613734
41.328125,0.000999001,0.000637529
41.34375,0.000999001,0.000659061
41.359375,0.000999001,0.000700618
41.375,0.000999001,0.000735782
41.390625,0.000999001,0.000707188
41.40625,0.000999001,0.000643477
41.421875,0.000999001,0.000606786
41.4375,0.000999001,0.000609307
41.453125,0.000999001,0.000639804
41.46875,0.000999001,0.000668913
41.484375,0.000999001,0.000687021
41.5,0.000999001,0.000678464
41.515625,0.000999001,0.000655622
41.53125,0.000999001,0.000623261
41.546875,0.000999001,0.000612801
41.5625,0.000999001,0.00061004
41.578125,0.000999001,0.000627077
41.59375,0.000999001,0.000649946
41.609375,0.000999001,0.00066118
41.625,0.000999001,0.000642828
41.640625,0.000999001,0.000586295
41.65625,0.000999001,0.000574865
41.671875,0.000999001,0.00062435
41.6875,0.000999001,0.000662668
41.703125,0.000999001,0.000662232
41.71875,0.000999001,0.000622282
41.734375,0.000999001,0.000587004
41.75,0.000999001,0.00057764
41.765625,0.000999001,0.00062731
41.78125,0.000999001,0.000682152
41.796875,0.000999001,0.0006808
41.8125,0.000999001,0.000622535
41.828125,0.000999001,0.000585877
41.84375,0.000999001,0.000587737
41.859375,0.000999001,0.00064022
41.875,0.000999001,0.000663337
41.890625,0.000999001,0.000648701
41.90625,0.000999001,0.00059128
41.921875,0.000999001,0.000548482
41.9375,0.000999001,0.00058057
41.953125,0.000999001,0.000636918
41.96875,0.000999001,0.000669596
41.984375,0.000999001,0.000654975
42,0.000999001,0.000622675
42.015625,0.000949268,0.000600003
42.03125,0.000610066,0.000617116
42.046875,0.000199721,0.000630975
42.0625,3.75E-05,0.000651723
42.078125,6.13E-06,0.0006492
42.09375,1.74E-06,0.00066945
42.109375,1.11E-06,0.000672103
42.125,1.01E-06,0.000629722
42.140625,1.00E-06,0.000601264
42.15625,9.99E-07,0.000602959
42.171875,9.99E-07,0.000646083
42.1875,9.99E-07,0.000704303
42.203125,9.99E-07,0.000712941
42.21875,9.99E-07,0.000675486
42.234375,9.99E-07,0.000664622
42.25,9.99E-07,0.000649222
42.265625,9.99E-07,0.000623291
42.28125,9.99E-07,0.000613082
42.296875,9.99E-07,0.000628659
42.3125,9.99E-07,0.000678692
42.328125,9.99E-07,0.00073207
42.34375,9.99E-07,0.000708517
42.359375,9.99E-07,0.000661291
42.375,9.99E-07,0.000642402
42.390625,9.99E-07,0.000609139
42.40625,9.99E-07,0.000568309
42.421875,9.99E-07,0.000559371
42.4375,9.99E-07,0.000581631
42.453125,9.99E-07,0.000630875
42.46875,9.99E-07,0.000664182
42.484375,9.99E-07,0.000658283
42.5,9.99E-07,0.000664287
42.515625,9.99E-07,0.000667867
42.53125,9.99E-07,0.00062712
42.546875,9.99E-07,0.000572172
42.5625,9.99E-07,0.000544115
42.578125,9.99E-07,0.000542236
42.59375,9.99E-07,0.000528695
42.609375,9.99E-07,0.000550405
42.625,9.99E-07,0.000621604
42.640625,9.99E-07,0.000667743
42.65625,9.99E-07,0.000684002
42.671875,9.99E-07,0.000718215
42.6875,9.99E-07,0.000740219
42.703125,9.99E-07,0.000713479
42.71875,9.99E-07,0.000686863
42.734375,9.99E-07,0.000660996
42.75,9.99E-07,0.000614389
42.765625,9.99E-07,0.000569153
42.78125,9.99E-07,0.000535235
42.796875,9.99E-07,0.000512776
42.8125,9.99E-07,0.00049464
42.828125,9.99E-07,0.00050459
42.84375,9.99E-07,0.000538234
42.859375,9.99E-07,0.000578867
42.875,9.99E-07,0.000620106
42.890625,9.99E-07,0.000686177
42.90625,9.99E-07,0.000728194
42.921875,9.99E-07,0.000758886
42.9375,9.99E-07,0.000802795
42.953125,9.99E-07,0.000844445
42.96875,9.99E-07,0.000849045
42.984375,9.99E-07,0.000835009
43,9.99E-07,0.000843733
43.015625,5.07E-05,0.000839697
43.03125,0.000389934,0.000780056
43.046875,0.000800279,0.000747764
43.0625,0.000962522,0.000733174
43.078125,0.000993874,0.000685721
43.09375,0.000998258,0.000624166
43.109375,0.000998893,0.000579836
43.125,0.000998988,0.000535618
43.140625,0.000999,0.00050209
43.15625,0.000999001,0.000452696
43.171875,0.000999001,0.000399231
43.1875,0.000999001,0.000369771
43.203125,0.000999001,0.000342682
43.21875,0.000999001,0.000298103
43.234375,0.000999001,0.000261055
43.25,0.000999001,0.00024081
43.265625,0.000999001,0.000218726
43.28125,0.000999001,0.00019289
43.296875,0.000999001,0.000162496
43.3125,0.000999001,0.000149544
43.328125,0.000999001,0.000142125
43.34375,0.000999001,0.000124762
43.359375,0.000999001,9.90E-05
43.375,0.000999001,9.18E-05
43.390625,0.000999001,8.93E-05
43.40625,0.000999001,8.07E-05
43.421875,0.000999001,6.25E-05
43.4375,0.000999001,5.26E-05
43.453125,0.000999001,5.08E-05
43.46875,0.000999001,4.82E-05
43.484375,0.000999001,3.70E-05
43.5,0.000999001,2.80E-05
43.515625,0.000999001,2.72E-05
43.53125,0.000999001,2.94E-05
43.546875,0.000999001,2.56E-05
43.5625,0.000999001,1.60E-05
